,title,cluster
737,"When the splints were removed I could breathe! It got better each week. However, after about 6 months the bad side started to feel blocked again. I'm getting sinus infections again. I can't breathe out of my nose when I lay down. The bridge of my nose is now visibly flat. I also have a crease that runs halfway across the bottom portion of the bridge towards the tip. All of these things were not present before my surgery. Any advice?",5
738,"I was given a nasal douche from the hospital after my surgery last Monday(7days ago). I've done it a few times but when I used it to wash out my nose today, all the stitches came out of my left nostril, my right was fully intact. When checking my right later on in the evening, I found that I couldn't feel my right stitches anymore. Is this cause for concern or am I just over thinking it? Is it too soon for them to have completely fallen out?",5
748,It has been almost 2 weeks since my septoplasty w/ SMR of my turbinates. I do feel a lot of air coming in but it feels like I'm breathing through a snorkel. It's loud and despite getting a lot of air I feel like I'm out of breath. It gets worse in the evening and has been effecting my quality of sleep. The air is dry and cold. Originally my breathing was a little blocked on one side due to an injury that took place a few months ago but it wasn't terrible. Is this ENS?,5
751,"Now I can breath very well from my left nostril but my right nostril is completely blocked. I went to see my surgeon because of this and my nose started to smell very bad. He removed a crust from my right nostril and it seems to have fixed the smell, however the nostril is still blocked. My doctor told me it should feel much better without the crust so I was expected to see some improvements but it's been a few days and I can't see any improvements. I'm quite worried. Any thoughts? Thanks",5
759,"I have had two surgeries for my deviated septum. The first surgery was to repair both nostrils - which failed on both sides. A year later I had a second surgery that resulted in one side still blocked. It has been over a year since my second surgery and I really don't want to go back for a third, but it is very annoying having the constant feeling something is stuck in my nostril. I had the first surgery at 19 and am now 21.",5
760,"It's been 3 1/2 weeks post op and for the past week I've been experiencing a lot of drainage, Crustiness, blockage, and some slight wait around where the stitch was. It hurt slightly when I blow a little and one side is hard to breathe through and I took a flashlight and looked in my nose and it seems one side is closed/ very narrow.",5
767,I had a revision septoplasty to improve air flow in my right nostril and cautery of inferior turbinate in my left. My left airway already feels much more open with much less resistance and I'm finding it hard to regulate my breathing. It feels like I'm overinhaling and am much more conscious of my nasal breathing. This is causing a lot of anxiety. How long until I should get used to the new pattern of airflow?,5
768,"I had a septoplasty 1 month before in which my bone was cut from left nostril and now i am feeling more air pressure and tilted nose on my right nostril, another problem is i am having pain in my eyes and a tilted vison too. Is it normal to face such things?",5
775,"I have a deviated septum and my nose is crook from the mid part down. Also one nostril is smaller. My nose goes to the left. It seems like it is all tissue related and when I push the middle of my nostril straight, it makes it appear straight. If I fix the deviated septum will it fix this nose lean to the left and will it also fix my nostrils being diff",5
809,The septal area inside of my nose is curved in on both sides (though more on the right than left). Is this a sign of a deviated septum? Or could it be a sign that a septal perforation is forming? Thanks,5
813,Hello. I have had septoplasty and turbinates reduction done on May 31. I was so happy to finally breath through my nose. But after a first night i had my left side congested again. I used a little bit of descongesting nasal spray and it helped but the whole point was to not use it any more. This sprays are not healthy to use So should i worry or it is a common thing and it will get better? The other thing is i had the packing taken out next day after the surgery. Is this may effect the result?,5
815,"Hi, so this upcoming August it will be a year since my septoplasty took place. The doctor said It wouldn't change the appreance at all since he was straighting the septum and scraping the side for better air flow. But I still cannot breathe as freely as I wish I would. I can hardly feel the difference. Is there a possibility that I have a collapsed valve ? On my right side especially since the right side of my nose curves outward.",5
818,"2 weeks ago I had a septrhinoplasty. My septum was deviated to my right side and was corrected but ever since surgery breathing through my left nostril has become increasingly worse. At my 2 week check up doctor said my septumn was now pulling to the left but this is normal as the goal is better breathing not perfect. However my left nostril is now almost completely blocked, if it was swelling shouldn't it be getting better not worse? And can a septum fall the opposite way it was fixed for?",5
837,My deviated septum causes my nose to be clogged all the time and also makes my nose curve to the right side at the tip because of the deviation. will a septoplasty fix the symptoms and the straightness of my nose?,5
843,"I got a turbinectomy and septoplasty to fix a slight deviated septum blocking my left nostril. After removing the splints on week later I could breath fine from both nostrils, but now, 3 days after, my left nostril is completely shut and feels worse than before. Did my septum shift back?",5
844,"Hi In 2013, i had a septoplasty for a deviated septum as the left side of my nose was always blocked. Even though i had the surgery, my nose would still be blocked and I would use sudofed to clear it as it gave me sinus headaches on that side. I had a CT scan and i had no sinus blockage. Four years on Ive been referred to a private hospital by my GP and he said i may need a revision septoplasty but my concern is it didnt work the first time, will septorhinoplasty help? I have a dorsal hump too",5
848,"I undergone a septoplasty that ruined my perfectly straight septum. Ever since I got this surgery my health has been on the decline. Before the surgery I only had a minor problem, mucous and swelling. My breathing wasn't affected at all. After the surgery, my septum is curved to the left to the point where it almost touches the other side of my nostril. My breathing has gotten way worse. My nose has lost its moisture. The septum is always dry. My problem is the severely bent septum.",5
850,"I had a septoplasty and turbinate reduction 11 weeks ago and about 30% of my day, I can breathe better than ever, but the rest of the day my breathing is just as bad as before the surgery if not worse. I'll be sitting at home on the computer like I am right now breathing great through my nose and then all of a sudden I try to inhale to test my breathing and I'm blocked. Is this normal for the improved breathing to be present one moment and not the next? Am I experiencing swelling from surgery?",5
853,"I had septoplasty about six months ago.I am still not able to breathe through right side of the nose. The condition seems to worsen daily. Now when I go to doctor, they say that there is no problem in my nose. I also have headache on the right side where my nose is blocked.I want to get rid of this problem as soon as possible. Please somebody help me",5
860,"I absolutely despise the way my nose look. The tip of it doesn't look right, look like melting candle wax almost. I hate it. I am 99% sure that I have a deviated septum even though my Mom and family doctor said I don't. I can barely breathe out of my left nostril and it's very frustrating. The lines on the side of my nose bother me too, not sure what they're called. What would be the best solution for me? Septoplasty? Rhinoplasty? Both?? Please help and thanks so much in advance.",5
875,"I went to the doctor to get my nose checked because it tilts slightly to the left and really bothers me. I do not have much of a breathing problem unless I really focus on how I can breathe through my right nostril much better than my left. However, it's very subtle. The doctor told me I have a slight deviated septum only at the tip of my nose so surgery is not necessary since it does not impair my breathing. Would insurance cover surgery even if it is very minor?",5
876,"Whenever I breathe through my nose it is awfully loud, so i need to breathe through my mouth. I was diagnosed with exercise induced asthma but I think I am just not able to breathe because of my nose. Also if i were to fix the septum would it make my nose more symmetrical and stop it from pointing down? The right side is fine but the left as you can see is very prominent in its sticking down and much larger.",5
880,"Hi, Today it is 3 weeks since I had septoplasty. He also removed the lower turbinates and some cycts. But I still is decongested in the same nostril (right) where I had problem with deviated septum. I can't sleep with only one pillow, I need two to be able to breath. When I look inside my nose it looks exactly as it did before surgery. Surgery was closed, incision right inside of the nose. I have done everything as told. Should I contact my surgeon or is this normal? Many thanks for answer!",5
882,HELP!!!! Right nostril collapsed so I had surgery to fix it and they shaved bone down also. While under they noticed these things in left nostril which required burning them off. Which was never something discussed till after which is to late. My issue and concerns is how crooket it looks now on the left. Is it swollen or something needs to be fixed on left to Make look better. It never was like this before and now I am so upset.,5
883,"I had a septoplasy 5 days ago. The nasel bone was in an S shape and so straightened to assist breathing at night. I realise i am early days but looking up the right nostril it appears there is hardly any gap. Initially there was but it seems to have got worse over the days instead of better. Can the nasel bone become swollen? Nose is still blocked and breathing through my mouth is awful. Wish i had done more research before doing this , not sure the doctor has made it worse. Thank you.",5
891,I recently started noticing that my nostrils look completely different from the other. In the left one I can't really see straight up into it and there's more cartilage/skin and the right one I can see completely inside of it and there's way less cartlidge. Is my septum deviated? Is the tissue damaged. I never really noticed til now and it's starting to bother me,5
893,I had septoplasty in 2016 and later found out I didnt even need it After surgery: A year later and my septum is deviated to the left by a lot. My left nostril is narrower than right. Air still passes through. The inside of my nose feels very bony all over and I feel the deviated septum right away. I cant even stick the tip of my finger into the left nostril because the cartilate is so curved to the left. My question is can I live with this if I treat my sinisitus or do I need revision surgery.,5
897,"The doctor told me it would come out on its own but I don't feel the difference. And I can't tell if the surgery was effective or not b/c on the left side of my nose when im breathing before the surgery the air comes out side ways and even after the surgery I can't tell the difference. And when I look side ways my nose is crooked which was straight before the surgery, I want to know if this is all normal or if it would get better? (At the moment I can't contact my Dr.)",5
898,"I had a septoplasty 2 1/2 weeks ago and just recently have been having a much harder time breathing, almost like when I still had my splints in. Also having numbness and the inside of my nose doesn't look too pretty. I looked in my nose and the one side still seems much smaller than the other. Wondering if I could have an infection or if the surgery actually made things worse.",5
910,"My nose is deviated towards the right side and it causes me some trouble breathing and I snore at night. Also, when I breathe the nostril on my right side closes completely if I breathe deeply, whereas the left side never fully closes. I know a septoplasty will correct the airflow issues, but is there a chance it will straighten my nose as well?",5
911,"I got Septo in Dec 2015 and supposedly the right deviated septum are straightened, the concha bullosa &amp; the turbinates are reduced in size. Nowadyas, I just noticed something that I never noticed before in my nose. During normal inhale/exhale, The sides of my nose (a little above nostrils) literally moves a bit (contract &amp; relax). The nostrils don't close but they shrink a bit on every inhale but this constant move is bugging me. Is this really normal or it is a sign of weaker alar cartilage?",5
921,will a septoplasty fill the crater forming in the tip of my nose from deviation? It is a hole that appeared to me in the last 2 years which seems to be getting deeper. I am planning on getting a septoplasty soon to fix my breathing there is a big bulge of cartlidge sticking out on my right nostril. Any chance of getting physical assyemty from the septoplasty or a rhinoiplasty is needed?,5
955,I had surgery to correct my deviated septum last week. I got my stents removed today and I can breathe through one nostril while the other is more stuffed up and i cant smell anything. Will this subside? Please tell me this will get better.,5
959,"Would a septoplasty help with the crooked appearnce of the nose and the little Wave-like humps near the nostril or would I have to break the bone and align it in the center? I do have trouble breathing and a concha bullosa on the left side of the nose, but I am very conscious of the appearance when taking pictures and I am curious which option is best to fix it externally....",5
962,"I got a septo/rhinoplasty almost a month ago. It was my left nostril that was slightly deviated but postop I could tell the right nostril felt a little deviated like they switched places. In fact, it almost feels a little worse than the left one now and it got increasingly so a couple days ago. I felt like that part of the surgery was a failure. Is it possible that it's still just swollen? How long until I could assume it's not going to get any better? Could some sort of collapse have happened?",5
965,I've recently had a septoplasty done and had the splints removed but noticed that the bump on my left nostril is still there from a severely deviated septum and I'm not feeling any real improvement on that side. I was informed that a septoplasty would fix this but I don't know if I wasn't clear with my doctor or if he made a surgical mistake? I'm able to breathe a bit better but the obstruction in the left nostril is still there and I would've thought that a septoplasty would fix this.,5
967,I am thinking of having a septorhinoplasty for my diviated septum and concave left tip side. My Danish surgeon Said he would do a closed septorhinoplasty and use septum cartiledge for my tip and reduce my turbinates. I dont want turbinate reduction is that nescersarry. I am afraid of Empty nose syndrom. Whats the risk of ENS in numbers after reduction of turbinates in one side where they burn the turbinate.,5
978,I received a septoplasty almost 2 years ago. After it I was able to breathe perfectly. I was able to breathe correctly for almost a whole year until recently I have noticed that I have lost almost complete function of my left nostril because my septum has curved over one again to the left side. I have absolutely no idea what to do anymore. I thought the septoplasty would be the fix but it seems that it has returned back to normal.,5
980,So my nose wall/bone goes off to the side . My septum is doing it's job but the bone isn't . How will the septoplasty work out? My nose is like number one . #2 will completely mess up My nose i think .,5
992,I had a deviated septum on the left side of my nose.I had septoplasty and reconstruction a week ago. I can breathe perfect in and out of left nostril but now the right side of my nostril is stuffy I can almost not breathe in or out the right side of nostril. Why is this so? Is it effects after surgery? Will my right nostril go back to normal..everything looks straight and perfect?,5
994,"As the title says, could removing the inside mesh early that keeps the blood from coming out result in the corrected septum to come back or something? Is that even possible? I`m asking because one of the nostrils does not work as good as the other. I know it`s still swollen inside but shouldnt they both work the same? Is it normal for one to work so much worse than the other? Also, I have a small bump of meat on the inside of my nose that I did not have, you can see in the picture.",5
999,"Hello! A liitle over 2 weeks ago I had Septoplasty, Polyp Removal, Bilateral Sinus Surgery and Bilateral Alar Batten Graft Placements. The inside of my left nostril has considerable swelling, the right side has mild swelling. Is this normal? I had 1 Kenalog injection into the swollen tissue in my left nostril with no success. Is there anything I can do at home to bring down the swelling other than saline rinses? On a side note, my doctor advised me to use nasal cones at night.",5
1000,"I had septorhinoplasty in July 2016 for deviated septum and removal of a hump on my nose. 4 months down the line I still can't breath properly? My left was the main problem before and it just feels constantly blocked now, sometimes my right nostril will be blocked too. The only thing that helps is using Otrivine nasal spray.... should I be worried??",5
1009,"One side is the result of my nose developing around a breathing tube after birth and it has been this way my whole life. The other side was left untouched and developed normally. I have difficulty breathing on the smaller side, especially when I have a cold. I don't really think I will need a septoplasty as, to my knowledge, only my nostrils are disfigured.",5
1012,It's quite sore and I can see it from the side. What is it and can it be fixed promptly?,5
1018,I am 5 days post op and I feel the swelling goes down a little bit each day. But when it does swell it alternates where one side swells shut and then it decreases and the other side swells shut. I am wondering if that is common at this stage of the recovery. I thought I would be swollen at all times but that doesn't seem to be the case. It's like the turbinates take turns blocking off my nose one side at a time.,5
1019,"Hello One week ago, I had septoplasty to unblock the right side of my nose. While searching for the reason behind my asymmetrical eyes - The right eyeball has been always sunken -, I found out that silent sinus syndrome could be the reason behind it. I am planning to diagnose SSS with an ENT. But my question is: If I have SSS, could the septoplasty surgery I had one week ago improve my asymmetrical eye in the long run, or should I expect other proceeders? Thank you",5
1033,"I have a deviated septum that bends my nose to one side and changes the appearance of my face when looking from either the left or right side. The middle portion of my nose is bent so the tip of my nose is bent to my right and my nose looks weird. Also, I cannot breathe very well from one nostril.",5
1037,I had my surgery in July. 3 days after the surgery the one of the splints fell out. When I lay on either side to go to sleep I have a very uncomfortable throbbing sensation in my nose it almost feels like someone is pulling it and the right side closes off. I mentioned this twice to my surgeon but he brushed it off and made me feel like I was being silly. Is this still part of the healing process? Do I need a second opinion? It's very uncomfortable and affects my sleep.,5
1062,I have a deviated septum that has blocked my left nostril and makes it extremely difficult to breathe out of. The septum seems to really be pushing to the left side in my case. Could a standard Septoplasty surgery help correct this? Is this part of a deviated septum?,5
1066,So the side of my nose that was once always hampered by the septal deviation is open. The other side however is slightly congested now. On this now congested side my ENT also did a slight turibinectomy. On the day that I took my splints out I felt like superman and had equal airflow from both sides but after 3 days the turbinectomy side became congested. It is day 15 now after my surgery and it is still slightly congested. Is this normal and when should I expect this to clear up if at all?,5
1086,"I understand the procedure is not cosmetic but I feel like this could be an exception. My septum protrudes at the bottom of my right nostril, giving the appearance of it being much smaller than the left. Will septoplasty aid in fixing this to a degree (getting rid of the protruding septum)",5
1087,"I had a septoplasty about 2 weeks ago and when when I seep on my side I feel the tip of my nose drag down ever so slightly and I feel pressure because of this. If I sleep on my either my left or right I can feel the slightest amount of pressure because of gravity being exerted from the front of my nose. Is this normal and will everything stiffen up in time, if so how long should it take?",5
1090,I m asking this because my nose is asymmetric and the septum determines when the cartilage create the angle between the side and the dorsum. Is it possible?,5
1100,"I am very worried that I'll need surgery again, sometimes I can't breathe from my right or left nostril and when I check why there's this small round thing that just shifts places from left to right. Like I said, the bone bridge seems to be bent to the left side of my nose making it look crooked. At times I can breathe perfectly but other times I can't. What are the odds that I'll need surgery again? If not what will the doctor do to fix my problem?",5
1104,"I had septoplasty 6 weeks ago now. My breathing difficulty at night has gone and i sleep relatively peacefully however the left nostril (which the doctor operated through) seems to feel constricted, something which i did not feel prior to surgery. The doctor said left side will take longer to heal and i was just concerned if by 6 weeks this should have sorted out? I can see the left side is much constricted than the right when i look in the mirror. Is this normal?",5
1105,I am 4 weeks post-Septoplasty. The right side of my septum used to be quite convex. yesterday I accidentally pushed the tip of my nose to the right side but I had no considerable pain after that and no bleeding. I have no access to my surgeon. I wonder If there is a need for me to be visited by an ENT doctor. Thanks,5
1111,"I always had troubles breathing from my nose one of my nostrils is always closed so I only breathe from one side, its very hard to sleep and when i was a child i had horrible nose bleeds, not to long ago I suffer for very bad nose bleed, I always feel pressure in my sinuses and my breathing drops below normal during sleep and I had this a sleep study done as well. Is this the root of the problem? thank you!",5
1113,"Septoplasty has failed twice. It was originally deviated to the right, and after the surgery deviated to the left. Also, part of the cartilage in my nose had collapsed, so I went back in for a second surgery to get the grafting to my nose, and another septoplasty. It has once again failed, and I cannot blame it on swelling, because it has been a year since my second surgery. If there is such a high success rate, why am I breathing 95% in one nostril and 5% in the other?",5
1127,I fell from roof about 8 months ago and got hit on the left side of the nose and almost at the center of the nose...now I have a deviated septum and this deviation is caused by the bones which hits with the ground ...like by hitting on left side the bones moves inward towards center and bends the septum .... I require a septoplasty or a rhinoplasty or some kind of minor operation without damaging the septum and which recovers only my broken bone from top and correct septum automatically ?,5
1130,I sustained an injury to my nose and thought it would be fine because there was no bleeding only swelling and tenderness but now after two months I feel a pressure on the bridge of my nose and can't breathe through my right nostril when I lay down on my side and also experience headaches if I don't elevate my head. What could this be?,5
1140,"I've injured my nose more than a few times in my life, but haven't officially broken it. It didn't use to be crooked, and it seems as if it's getting worse. I've also noticed that it's hard to breathe through one side of my nose if I'm congested or stuffy. What is causing this? What can I do to fix it? It's not painful but very uncomfortable and looks terrible. Is septoplasty right for me?",5
1151,"A toddler threw an iphone at my face years ago, and after finally seeing an ENT, he said that I needed to have a septoplasty. I had a septoplasty a couple months ago, and while my breathing is slightly better, my nose is uneven. The right side protrudes while the left side slants in. There is also something that feels like bone blocking the airway on the left side. When I stick my finger up it, I always hit this bone. Do I need a septoplasty or can it be fixed without surgery?",5
1153,"I have had several cases of trauma to my nose. I'm 20 years old and experience SO MANY variations in my breathing. When I inhale, sometimes one collapses, sometimes both collapse. Sometimes it physically hurts and crumples when I breathe in. Sometimes the right nostril will be blocked all day, other times it will randomly open up but then the left side is painfully blocked. As a child they were wide open 24/7 even when I lied down. What gives? :( Can manipulating/picking my nose influence this?",5
1157,"I had a septoplasty two weeks ago, and my nose seems to have a dent on the left side. Also, the tip is crooked and bigger on the left side. The middle bone is leaning towards the right side so much, and I can even feel it. Is this going to change, especially the middle bone since there isn't much swelling on the top, but the bone is leaning so much to the right",5
1162,"I had a 3 hour Surgery that included Septoplasty, Turbinoplasty, Opening of the Sinuses, Bilateral cartilage grafts for Vestibular stenosis, Rhinoplasty, and cartilage placed in the L nostril opening. The grafts are placed very high over the cartilage existing on sides of the nose) I still have collapse when I inhale. Also feel resistance high up in my passages. Difficult to clean out other than with saline rinses. The passages are so narrow even a q-tip rubs on both sides trying to get it thru.",5
1186,I was doing quite fine but since yesterday i m experiencing pressure in my cheeks straight to my ear on the side of the procedure. Is this normal? Hearing is not effected. Breathing is not normal yet.,5
1189,"I got a septoplasty done Tuesday and it is now Friday. On Wednesday he took out the packing, and for a little bit after I could breath but now one nostril is completely clogged and the other one is mostly clogged. Also I've been doing the neilmed sinus rinse and it only comes out of the same nostril or my throat, not the other side. I know it says it takes like 2-4 weeks to be 100%, are these symptoms normal? My doctor is out of town so my next follow up isn't for 9 more days.",5
1192,I had those surgeries over a year ago and I still have difficulty breathing and whistling in my nose congestion etc. and I can feel my septum is almost closed on the left but that is usually the only side I can breathe from what could be causing this?,5
1213,"I had a septoplasty and turbinate reduction surgery 3 days ago and i have 2 questions. One, i noticed when i clean it with the qtip it makes the bleeding worse on my left side . is this normal? also, yesterday i noticed a bump on the outside of my right nostril and want to know what that could be caused by and will it go away? it wasn' there before the surgery?",5
1215,I'm having a septoplasty with RF turbinate reduction next week. I am thinking about removing the hump on my nose too. Will they be able to remove my hump without breaking the bone? The hump looks bigger from the left side because the bone on the right side of my nose is a little bit thicker.,5
1217,"I had a septoplasty 2 weeks ago today to straighten it out and help with my breathing, yet when i look up my nose now the septum still looks deviated to the right hand side and the nostril still looks closed off compared to the left; is this normal after two weeks and will this change? My nose still feels blocked and cant breath clearly through it.",5
1230,"I was involved in a bike accident and had a surgery done to straighten out my septum. After the surgery, the doctor said my nose was badly broken but that he got my septum completely straight. A year post op, in pictures especially, it does not look like my nose is straight. My left nostril is bigger (and stays big, even when I inhale sharply through my nose) and it appears as though one side of the nose is bigger. Is this swelling or a deviated septum?",5
1233,3 1/3 weeks ago I went under for a deviated septum and enlarged turbinates. My doctor told me everything would be find but I have had the worst recovery. After my splint removal my left nostril has been enlarged and has crusty stuff stuck on it that I can't get out. Now my right side is getting like that. Today I did my nasal irrigation and when I did my right nostril this overwhleming sent of alcohol rushed through my nose and my mouth. I was gagging cause the smell was so bad. Is this normal?,5
1241,"I haven't had any nosebleeds, I am congested a lot, sometimes one nostril is more clogged then the other or some days there both fine. I don't have any post-nasal drips or headaches, I don't really have any signs of one besides one nostril is bigger then the other and that I'm congested a lot but I have allergies to so idk which is which. I tired looking in my nose I mean it looks straight still but idk for sure. I think I could have a mild one.",5
1242,I just got a septoplasty done 5 days ago and i went to go pull some dry blood near the edge of my left nostril and i may have pulled on a suture. The incision looks reopened on the left cause i can clearly see it open and close as i move my nose.,5
1266,"So, my follow up went well today. My surgeon used no stents and he used the absorb-able gel in my nose instead of traditional packing. But as I went to clean my nose and take a peek for myself after I sneezed and had an odd tugging sensation, my left nostril has a dark red strip of open flesh on the side of the septum that is not visible on the right side, its obvious this is where an incision was made, that side just looks like normal flesh. No fluid bleeding.... Should I be concerned?",5
1268,"I just had septoplasty and I know the you get a split in each side of the nose, I can only visibly see one of the splints, on my right side, on the left side I cant see anything. Is this normal? is it possible I may have pushed it in further unintentionally when I slept or something like that?",5
1280,I had a septoplasty on my left nostril 2 weeks ago and now I can't breath at all on my right nostril. Is it possible the doctor missed seeing there was a problem on both my nostrils before the surgery? Or is the swelling on the opposite nostril normal so soon post-op? I need to mention I also had a nasal hump removed during the operation. Thank you!,5
1306,"I am having a septoplasty soon, which I understand will not fix the uneven lower lateral cartilage on one side of my nose. I do not want to touch the bridge of my nose at all. I just want to reduce one side. Is that possible? What is the cost and what would it entail?",5
1334,"To dry it up, and it moved up one of my splints in the left nostril, I don't know if I've done any damage.",5
1356,"I recently had a septoplasty/turbinate reduction about 2.5 weeks ago. I noticed: 1. My right nostril is 100% open, no problem. My left the lower inferior turbinate looks fine but when I look up my nose it appears the top of the opening in my nose is blocked. I can see the skin touching the middle septal wall. Is it too soon to assume the turbinate reduction did not get high enough or will this take more time ? 2. When I take up in the morning, both nostrils and my throat are very dry. Thanks !",5
1357,"Hi. So I have a very deviated septum, an ENT checked it out and im going to get my septum straightend for free because of my breathing problem (its completley blocked), I also get easy nosebleeds in the nosetrill that isnt blocked. Right now my septum is crooked to the left of me. My nose wing cartilage also appear to be bigger on my left side compared to my right, its alot bigger. My guess is that the septum is pushing to the left and making it appear bigger. Also my nosetrills is very uneven.",5
1371,"Hello, I had a rhino+septoplasty performed together some years ago. After surgery, the cartilage that protruded slightly at the base of one nostril was gone. However, it wasn't for years that I realised my nose breathing hadn't improved. I took another look and saw that further in r-nostril at mid-top level, there is what appears to be proturbing cartilage on the septal side. Shouldn't this op be performed on both sides? Doc would have seen this. I feel confused and disappointed.",5
1397,"I have a nose job and septoplasty done about 7 months ago. Lately, I have noticed that when I breathe in, my left nostril hardly moves while my right nostril almost fully collapses inward. Why might this be occurring? I am going back to see my plastic surgeon this week about a bump that may require revision surgery, should I mention this as well?",5
1399,"Hello, My right nasal passageway was blocked from a sports accident years ago. I had deviated septum surgery 3 weeks ago. While it has improved slightly, I am still having issues breathing from that nasal passage. I have a wheezing sound and when I close up the left nasal passage (good side) it feels like I am breathing out of a straw. Does it sound like the surgery was partially successful? Will I need to go in again to correct it?",5
1400,It is the 3rd day after my seotopjasty operation. When I sneezed with my mouth open on my right nostril all the mucus and blood came out also I am able to now breathe through the right one. Is it normal for me on the 3rd day that I am now slowly able to breath through the nostril and I have blown my nose a few times should I stop blowing. Another question is that will anything happen to my nose if I laugh such as the nose shape changing or stitches coming off.,5
1418,"When I lay on either shoulder, the opposite nostril opens and I can breath. Sometimes I can feel the shift in my nose. To memory I have never been able to breath easily through both at the same time. Is this a deviated/ swollen septum or something els? My nose appears straight from outside.",5
1420,"I have very narrow breathing passages, particularly on that left side and nasal valve collapse. I have two questions. As he will do the limited septoplasty and turbinate reduction on the left side, will he only put the splints and the packing on the left side too? Second: I had a septoplasty and turbinate resection in 2001, but obviously it didn't work long term. Why does this happen?",5
1425,I feel my nose is crooked and one side looks bulkier than the other. :/,5
1427,"Had surgery 8 weeks ago and still suffering from congestion mainly from my right nostril. My right side feels a lot of pressure, like it is pulling upwards and my lip is a bit higher on the right side. Like something is pulling me entire cheek towards the top right side of my head. I feel better when I sleep with my head tilted to the right. The stuffiness is better and worse at times. Docs say I am fully open on my right, nothing structural but they can't figure out why I feel congested!",5
1441,"I have a sinus rinse where it goes up one nostril and out the other, at the end I always have to blow out a little bit (even though I was told not to blow) it's so congested I can't help it. I find it really hard to sleep also when breathing because of how wet and runny the nose is getting so I just put a piece of tissue in each nostril to dry it, will this effect it any different ? Also the actual septum is still wonky and not stmetrical will this change as it heals?",5
1445,"Hi, my skin has come away from the visible piece of septum on one side under the tip of my nose. It's not visble at all unless you pull it to the other side and I can breathe fine. However it does irritate me as it can become slightly stuck and crusty so I have to push it to dislodge it. It also worries me that it could get worse. I've looked up Divated septum and I'm pretty sure it isn't that as my septum looks straight, it's just the skins come away on one side. Thanks in advance for any reply",5
1447,"The nasal turbinates on my deviated side is small, and the turbinates on the open side is large. My doctor said that this is because the body naturally tries to normalize breathing. He also said that if I decided not to get the turbinates reduced during surgery, that the turbinates would adjust again in size to normalize breathing. Is this true? Is there any idea of how long it would take for the turbinates to adjust to the equal spacing of my nostrils after a septoplasty naturally?",5
1449,"
	i have a deviated septum on the left part of my nose and which makes my tip look different on both sides of my face on the right it does a hook and on the left it doesnt will septoplasty help this?
",5
1462,"When looking back at pictures from when I was two or three, you can slightly see that one side of my nose was higher than the other. As I have gotten older it has became very noticeable when looking at my nose. My right nostril is much higher than the left when looking straight at it, and when looking beneath my nose you can see the septum sticks out of my left nostril. If you feel inside my nose you can feel the septum curving out to make it stick out at the left. What can I get done to fix this problem?",5
1467,I had my turbinates cauterized five weeks ago and my breathing has definately improved. But when I sleep the right side of my nose sometimes get quite congested. Is there a possibility that this will get better? Thank you in advance.,5
1478,"When I was little I broke my septum. Now I have a deviated septum. It can be difficult to breathe on one side of my nose. It doesn't bother me much during the day, but at night, if I sleep on the deviated side, that side gets noticeably clogged. My ENT doctor recommends I get a septoplasty done. He said he would remove the cartilage& bone that is deviated. To me it looks like a lot of bone & cartilage to remove. Will my nose be weaker after this? Are there any other options or recommendations?",5
1480,I broke my septum when I was little. Now I have a deviated septum. It is hard for me to breathe out of my left nostril most of the time. Can an ENT doctor re-break the septum and set it straight and put some splints in there to keep it straight while it heals (without removing bone/cartilage)?,5
1491,"Hi, I had a septoplasty and Turbinectomy on the 24th of July. I am now nearly two months on, and still getting a lot of thick yellow mucus discharge. This is prodominately out of left nostril, which was the side where the incision was. Is this normal and when can I expect it to stop?",5
1534,"
	My right nostril bleeds very often, sometimes for no apparent reason at all. My nose is very slightly turned to the right (almost unnoticeable). My mom had nasal septum deviation. When I exhale through my nose much more air comes out of the right nostril than the left one, and if I block the right nostril when I inhale it&#39;s like my left nostril is congested, same thing when I exhale. I never broke my nose (at least not that I know). I think that&#39;s it. Thank you very much.
",5
1545,"My left nostril is small and almost closed when I breathe in, my right nostril is open and has a bump on the outside edge making my nose look very crooked. Can this be fixed with septoplasty? I do not want rhinoplasty , I can't afford it.",5
1557,"I had a septoplasty/turb. reduction done a year ago. Post-surgery, I've been feeling the nasal cycle to the extreme - one side is always congested while the other one is open. The only time that this congestion goes away is in when my heart rate goes up. One nostril will be completely congested, and I will simply jump up and down a few times and it instantly goes away. Immediately after I stop jumping, it comes back. The same goes for something like a presentation at school. Is this normal?",5
1568,"Fractured nose years ago, saw doctor immediately. No breathing issues but left with crooked nose & hard bony callus on right side of upper nasal bridge & slight convexity on left side. My nose appears large from left 3/4 view. Mid nose on right is concave but not much bothered by it. I'd rather avoid a septoplasty for financial reasons (no insurance). I'd like minimal tip & dorsal refinement. Is it possible to rasp the bony callus & have tip reduced without touching the middle 1/3 of the nose?",5
1579,"I have a deviated septum which is pushing into my right nostril and makes it look uneven. My nose is normal, but the right nostril makes it look really crooked. Will a Septoplasty without Rhinoplasty put my nostril back to its place and make my nose look normal again",5
1594,"The right side of my septum was used for a shield graft and strut graft. My nose & septum are now bent. I will get a revision using rib & ear cartilage for my tip, but I also want to reuse the shield/strut & sew it back to my septum or put that in a pocket. It has affected my airflow in my right nostril & made it dry. My septum is also very thin so I don't want to throw away huge chunks of it. Is this a reasonable, doable, or benefit request? I regret letting anyone cut my septum at all.",5
