,id,answer_count,body,title,uri
300,7812812,1,A stud piercing not a septum.&nbsp;I had a septoplasty June 2nd.,When I can get my nose pierced after septoplasty?,/question/madison-wi-i-septoplasty-june-wondering-nose-pierced
301,7804356,1,"I had septoplasty surgery 3 days ago and now inside of my nose look horrible, do I&nbsp;need to rinse it?&nbsp;",Do I need to rinse my nose after a septoplasty? (Photo),/question/wolverhampton-wv3-rinse-nose-after-septoplasty
302,7786185,2,"Dear ENTs I had a deviated septum surgery and&nbsp;turbinate reduction 2 years ago. I'm still&nbsp;congested on right side at night and had radio coblation a year later. Still&nbsp;no help. These photos are post both of the above procedures. At night, my right side swells tremendously to 100% blockage and the pressure wakes me up. Is there any help that I can receive for this? This CT is recent and is after all of the previous work. It is my current condition.","I'm still congested on one side and experiencing swelling 2 years post septoplasty, what are my options? (Photos)",/question/atlanta-ga-turbinate-septum
303,7781570,2,"obviously to get a diagnosis i need to see a doctor, i'm aware of this i just would appreciate an opinion. i'm genuinely not sure, and if there is some evidence that may make it obvious to a more erudite eye that i would not benefit from septoplasty, then better i know and don't waist a physicians time.",Do I have a deviated septum? (photos),/question/san-francisco-ca-deviated-septum
304,7783654,2,"I have sleep apnea, AFIB, history of blood clots and taking Xarelto. I use a BiPAP with full face mask. I'm currently scheduled to have septoplasty and turbinate reduction. My ENT said he was ok with me using my BiPAP. But he also said I will have some congestion for up to a week. I can't go one night without CPAP, due to my AFIB heart condition. I've had conflicting answers from other ENT's stating I would need to hold off the BiPAP for a few days.","Is it ok to use CPAP/BiPAP with full face mask, after septoplasty and turbinate reduction?",/question/rock-tx-cpap-bipap-full-face-mask-after-septoplasty-turbinate-reduction
305,5212819,2,"I had a septoplasty, turbulence reduction and adenoid removal surgery earlier this month. Since then I've been waking up gasping for air every couple hours throughout the night! When I first had the surgery done I was waking up every 10 minutes which made me have a horrible bout of not sleeping for 6 whole days. Once I finally did sleep I woke up VERY delerious/confused. My nose has healed well and there no mucous or blood. These symptoms only began post surgery. What could be causing this?",Sleep Apnea like symptoms after nasal surgery?,/question/los-angeles-ca-sleep-apnea-symptoms-after-nasal-surgery
306,7773286,2,"Two weeks ago I had septoplasty and one week later I had the stents removed. At the time my surgeon told me to not blow or touch my nose; no cleaning instruction were given. The congestion comes and goes and alternates between nostrils. The cold air makes my sinuses feel really cold. The person/numbness in my teeth and roof of mouth comes and goes as well. Is this normal? As well, I'm a smoker, I've cut back to 10-15 smokes a day, does this increase chances of infection? Is so what should I look out for?",Septoplasty two weeks ago and feel congested and itchy inside. Is this normal?,/question/toronto-septoplasty-weeks-feel-congested-itchy
307,7741844,2,When my splints came off i felt bit happier with my nose but after 3 months now my nose look same as my pre-op am so much worried my doctors told me that your nose got no swelling and this is your result am totally broken,- 3 months post op. Still big bulbous tip after septorhinoplasty- Is this permanent? (photo),/question/india-big-bulbous-tip-after-septorhinoplasty-months-post-op
308,7751249,2,"Is there any change of re-deviation of septum after septoplasty, or a spur can re-grow after septoplasty?",Can a septum re-deviate after surgery?,/question/karachi-05-septum-deviate-after-surgery
309,7755401,3,"I had a septoplasty in 2012; my septum re-deviated afterward but my nasal breathing was still greatly improved so I didn't feel the need to fix it. However the other day I got hit with a ball on the same side of my nose the septum had deviated to. It wasn't a hard impact, it doesn't hurt, but now I'm feeling like that side of my nose is congested or that my septum looks more deviated when I look in the mirror. Could the impact have weakened the septal wall causing it to deviate more than before?",Can a deviated septum become more deviated?,/question/boston-ma-deviated-septum-deviated
310,7765653,3,"I had an open septoplasty (with spreader grafters) and submucosal resection of the turbinates 1 month ago. I also had a closed septoplasty 8 years ago. Both were to correct left-sided nasal obstruction. Since the surgery 1 month ago, I have had persistent right-sided congestion. The surgeon says that it could be swelling or nasal wall collapse. I thought the purpose of the spreader grafts was to avoid this. Will I need another surgery? If so, what kind? He said it may be in-office or outpatient.",Is it common to need additional surgery for nasal wall collapse after open septoplasty with spreader grafts? 1 month post.,/question/delray-beach-fl-common-additional-surgery-nasal-wall-collapse-after-open
311,7769132,2,"Ive always loved my nose, but Im a perfectionist and small details matter to me. Ive recently become aware that my septum is slightly deviated, making one nostril appear lower than the other. I notice this especially in photos that arent mirrored (photo shown). I only wish to make my nose more straight and even from the front, and I have no breathing issues. Am I a good candidate for a&nbsp;septoplasty? Would my face change too much?",Am I a good candidate for a septoplasty or would it change my face too much? (Photo),/question/las-vegas-nv-septoplasty
312,3507819,6,"this is my second post thank you to all who replied, im wondering if my insurance will cover and what my next step is, i have united health care AHCCCS, and also have about $2000 saved up really want to get this fixed, i contacted my insurance and they told me i need doctor recomendation and even then its not a forsure thing. i kno they dont cover cosmetics, but this does give me breathing problems as well as frequint sinus infections. whats my next move",What kinda insurance will cover septoplasty? (photos),/question/phoenix-az-kinda-insurance-cover-septoplasty
313,7739757,2,"I donot have a major breathing problem, i am having repeated sinus infections and post nasal drips which causes sore throat. My nasal septum is slightly deviated to the right and i also have adhesion (from a previous surgery) near the middle turbinate on the right side. My doctor has recommended septoplasty, he will also be removing adhessions. Will septoplasty put an end to my sufferings.",Will having a septoplasty put a stop to recuring infections and post nasal drip?,/question/karachi-05-septoplasty-put-stop-recuring-infections-post-nasal-drip
314,901289,2,"
	Hi, I recently had a septoplasty, turbinectomy and rhinoplasty one month ago. This was because I couldn't breath at night. I'm doing the nasal irrigation flushes everyday as recommended. After the surgery until now which is 3 weeks post op, I find that I sneeze a few times a day which never used to happen. I have moderate eye bags though my eyes do not water. My nose feels sensitive at times. Apparently the whole two turbinates were resected. I'm not allergic to anything. What's going on?
",Why Can't I Stop Sneezing After Septoplasty and Turbinectomy?,/question/stop-sneezing-after-septoplasty-and-turbinectomy
315,7724688,2,I had a Septoplasy w. spreader grafts and secondary rhino to fix my crooked nose and deviated septum from when I broke it years ago. I did have surgery after breaking it but just to put back in place. B4 this surgery I asked my doctor&nbsp;if my nose would be smoothed out more and hump not as big which she confirmed. Doesn't look like it&nbsp;and I am so depressed and my nose looks like a witche's nose!&nbsp;Even worse than ever. What should I do please please help. Thank you!,My dorsal hump is bigger after surgery. I am a little over 3 weeks post-op. Will the swelling go down? (Photos0,/question/connecticut-ct-dorsal-hump-bigger-after-surgery-weeks-post-op-swelling
316,7720415,1,I had a septoplasty with turbinate reduction 2 weeks ago. Tonight I've developed some pain inside my nose and the occasional itching and irritated feeling on both the inside of my nose and right around the outside of my nostrils. Should I be concerned? Is this worth a phone call to the dr or am I overreacting?,Am I overreacting about itching/irritation after septoplasty/turbinate reduction?,/question/bay-minette-al-itching-irritation-after-septoplasty-turbinate-reduction
317,7710290,4,"My PCP wants to send me for a sleep study test for sleep apnea. If I have obstructive sleep apnea, shoudn't I check my nose first? Thank You.",I believe I have a deviated septum. Do I go to my PCP or do I go to and ENT?,/question/flagstaff-az-i-deviated-septum-pcp-ent
318,7690311,2,"Hey there, As seen, I've got a deviated lower septum, and my nose's appearance is affected. My question is, will I need more than a septoplasty to correct this? Or is a rhino needed too? The cause is the deviated septum? So wouldn't straightening it correct and also revert the nose to its original natural shape and form? Thanks a lot.",Deviated lower septum. More than septoplasty needed to also correct outer appearance? (Photo),/question/greenacre-2190-deviated-septum-septoplasty-needed-correct-outer-appearance
319,7679083,2,"I have turbinate hypertrophy. The CT scan showed that I neither have a sinus infection nor a deviated septum. It isn't caused by allergies either since I don't have any symptoms that are usually caused by allergies like: Sneezing, runny nose, Itchy, red or watery eyes, etc. - expect nasal congestion. Since medication didn't work I thought to do a radiofrequency turbinoplasty. But I've heard the succes rate is low & that symptoms re-appear after some months, or it could even worsen the situation.",Should I do a radiofrequency turbinoplasty?,/question/new-london-ct-radiofrequency-turbinoplasty
320,7672493,1,"I am not referring to a deviated septum which has been mentioned here before, but a perforation as a side effect of rhinoplasty. If so, what can be done to get rid of the issue without surgery?",Can a perforation in the nasal septum cause bad breath?,/question/massachusetts-ma-perforation-nasal-septum-bad-breath
321,7650758,3,Had a septoplasy and turbinate reduction 6 days ago. Visit my ENT 2 days ago to have the splints removed and said everything looked good for 4 days. I am now have bad headaches that go from my temple to the middle of my forehead and random throbbing under my eye. Is this normal or should I contact the ENT again tomorrow?,Bad headaches 6 days after septoplasy and turbinate reduction?,/question/manassas-va-bad-headaches-days-after-septoplasy-turbinate-reduction
322,7653896,1,"I got a septoplasty + turbinate reduction 3 weeks ago. Surgeon took a look at my nose 1 week ago, it looked normal he said. Big issues with drainage/runny nose everytime i just move a bit. Walking around, etc. This is a problem i am a semi pro cyclist, when i ride its gets very runny. Its like i got a huge production of mucus from the nose... Surgeon said to stop cycling, and any activity. But thats simply not an option any longer given its my profession. Is this normal? and what can i do?",What can I do for drainage/very runny nose 3 weeks post septoplasty and turbinate reduction?,/question/copenhagen-dk-drainage-runny-nose-weeks-post-septoplasty-turbinate-reduction
323,7551784,1,"All my life had a sever deviated septum blocking the right side. Hypertrophied turbinates on both sides. After septoplasty and sub mucous resection of turbinates, when just breathing through right side I feel out of breathe compared to left. They are not blocked both as equal as possible. Could this be that the mucosa on the blocked side isn't used to airflow and needs to adapt, as it always feels blocked so I know it's not just the nasal cycle.","Septoplasty turbinate reduction, one side blocked. Advice?",/question/sydney-au-septoplasty-turbinate-reduction-side-blocked
324,7666313,2,"My nose is bended towards one side and i am also having breathing issues,&nbsp;so if I&nbsp;do septoplasty will both these be cured. Will I&nbsp;be able to get a straight nose? I can't breath during sleep especially on one side&nbsp;and it is becoming really tough with time.",Will septoplasty cure my bent nose and breathing issues? (Photo),/question/ernakulam-nose-bended-side-breathing-issuewill-septoplasty-cure
325,7656555,2,I have a hole in my septum. It doesn't cause me much hassle but it has changed the appearance of my nose - it now has a depression in it and looks almost like 'saddle nose'. Doctors have offered me a septal button to close the hole. I'm wondering if this would improve the appearance of my nose by supporting it so it droops less? Thanks in advance.,Would a septal button improve the appearance of my nose? (Photos),/question/edinburgh-gb-septal-button-improve-appearance-nose
326,7623294,1,"I had septoplasty and turbinate reduction 2 months ago, and for the last 6 weeks or so, I feel constant phlegm at the back of my left nose (incision made this side during surgery) and above the throat and I cannot clear it. It's always there and it's annoying. It gets worse when I eat or drink. Is this still an adjusting thing from my surgery? If so would this get better in time? Or should I consult the doctor? Thank you so much.",Will mucus problem 2 months post-op get better in time?,/question/san-francisco-ca-2-months-post-septoplasty-mucus-problem
327,7647649,3,I had a septoplasty done in 1996 and it has been a phenomenal improvement. However lately my nostrils are easily swollen shut with a little bit of allergies. Should I have the procedure done again? Thanks.,Should I have another septoplasty done to help with swollen nostrils?,/question/philadelphia-pa-septoplasty-nostrils
328,7620981,1,"I'm 2 weeks post-op and just caught a cold.&nbsp;Things were starting to feel better after surgery. But now i caught a cold or sinus infection. It's terrible, can't breathe at all through the nose now. I use saline every day. However I&nbsp;need to blow my nose all the time now, am I&nbsp;doing any damage to my surgery results? I can't help it. Don't know what else to do, not allowed to use xylometazoline etc. As I&nbsp;had a 5 year addiction before surgery.",Does blowing nose frequently damage my nose after septoplasty and turbinate reduction?,/question/copenhagen-dk-septoplasty-turbinate-reduction-weeks-caught-cold-blowing-nose
329,7605719,1,"I had septoplasty 2 months ago, and there seems to be phlegm at the back of my throat (or the left nose of which I had incision) constantly and is very uncomfortable. Nasal rinse and guaifenesin won't work. Is this normal process of healing? Thank You!",Is post nasal drip 2 months post septoplasty normal healing?,/question/san-jose-ca-2-months-post-septoplasty-problem-post-nasal-drip
330,7604141,1,Is this normal to have a foul stale odor from a perforation? Smells musty or cheesy and people comment. I previously had sinus surgery and discovered the hole post surgery. I then had a silicone button inserted and now that has been removed it wasnt helping. I do saline rinses daily but the odor still persist. Will surgery mitigate this odor.? When I bend down or lay down its prominent. What are my options for a successful closure and odor remedy? Help please.,Is it normal to have a foul order after a septal perforation 4mm?,/question/studio-city-ca-septal-perforation-4mm-foul-odor
331,7573105,2,Caudal dislocation with left turbinate hypertrophy. What is the solution for this? Attached is exam report,What causes unilateral turbinate hypertrophy?,/question/new-york-ny-unilateral-turbinate-hypertrophy
332,7574165,2,"I had a scar band removed from one side of nose. Doctor put in 2 splints sewing them in to both sides of my nose and told my family that they would be removed in 4 to 6 weeks. Why so long, it seems crazy to leave them in so long.",Why would a doctor want to leave the splints in my nose for 4 - 6 weeks?,/question/oklahoma-city-doctor-leave-splints-nose-4-6-weeks
333,7556780,2,My question is after having a sub-mucous resection on both inferior turbinates. My ENT told me after a year they could grow back due to allergies etc. Has any surgeon here experienced re occuring hypertrophy of the turbinates from the same patient to the extent of how it was pre surgery?,Has any doctor here had to perform multiple surgeries on turbinates due to recurring hypertrophy?,/question/sydney-au-doctor-perform-multiple-surgeries-turbinates-due-occuring-hypertrophy
334,7551645,3,"I'm considering a septoplasty and minor rhinoplasty to address the tip and to fix a deviated septum. I have also considered SARPE to widen my dental arch. I have been previously told by my dentist after imaging that my left sinus, which is the side I have the most problems with, has a very small sinus. Are there any procedures which can address this to improve airflow in my nose and resolve the chronic stuffiness I have on the left side?",Options to expand nasal airway and sinuses?,/question/cape-coral-fl-options-expand-nasal-airway-sinuses
335,7554849,1,I had a septoplasty and a turbinate reduction done about a year and nine months ago.,How long would the nassl tip swollen last?,/question/boston-ma-long-nassl-tip-swollen
336,7551051,1,Is it common to use in septoplasty? Does it fit the shape of the septum or extend beyond? Thanks in advance,What is a caudal septal extension graft?,/question/san-francisco-ca-caudal-septal-extension-graft
337,7542720,1,"I have had a septoplasty the 7th August and it was a success,&nbsp;today I've been in the pool and i hit my nose with a mask,&nbsp;my nose is swelling and red and the nose bridge is bigger so I&nbsp;applied some ice. I'm so worried cause it can stay permanent?&nbsp;Please give me an advice on what I&nbsp;have to do as soon as possible. Thank you very much",What should I do after hitting my nose 1 month post op and it's bigger and red?,/question/after-hitting-nose-month-post-op-bigger-red
338,581772,13,"
	My Dr says I need to have my Deviated Septum fixed and my Turbinates cut. My insurance will cover this but I would aslo like to have the bridge of my nose shaved a little. Should this be free? If not how much more (on average) should I have to pay for this?
",If my Insurance Covers Fixing a Deviated Septum How Much More Should I Pay to Make my Nose Smaller?,/question/my-insurance-covers-fixing-deviated-septum-more-pay-my-nose-smaller
339,7499144,1,"Surgery done on Monday, packing removed Wednesday. Thursday and Friday have a stuffed nose that comes and goes, mucus build up that lined with red blood, and spit that often has red blood balls or lining. Is it normal to have nasal congestion that comes and goes, a runny nose of blood lined mucus, and pressure and fatigue around the sinus area? How long does this generally last? Obviously just breathe through the mouth when congested? Thank you!","Septoplasty & turbinate reduction: how long will congestion, headache, and mucus-lined snot last?",/question/long-island-ny-septoplasty-amp-turbinate-reduction-congestion-headache-mucus
340,7502145,1,Iv had a septoplasty done on the Tuesday 21st but it's now the 25th and I know its not a long time to be thinking of it being fully heal but I still have the same narrow nasel passageway that i had before the surgery. Is it normal or did it not work,Did my surgery not work? I had a septoplasty but the nasal passageway still blocks my nose. (Photo),/question/south-bend-iv-septoplasty-nasel-passageway-blocks-nose
341,7469902,1,"I got hit in the nose with a soccer ball when I was young, but forgot about it because I didnt feel pain . Then recently I saw one of my nostrils was higher and I had deviated suptum so I got the surgery done to fix my deviated septum, but I dont even know if he fixed it right. Before the surgery my cartilage between my two nostril was uneven, and after it was uneven too. Also, now my one nostril&nbsp;is way up and looks crooked . He said its swollen and it has been 1 month now. Give me advice.","One of my nostrils is higher than the other post surgery, is this just swelling? (Photo)",/question/tarrytown-ny-nostrils-higher-deviated-suptum-surgery-diviated-septum
342,7493089,1,One side of my tip feels harder and perhaps even higher than the other. Is that a part of the healing process? I'm around one month post-op. Grafts used for the septorhinoplasty: Spreader On-lay Chips,"My nose tip is harder on one side after my septorhinoplasty, is this just part of the healing process?",/question/germany-de-tip-harder-side-after-septorhinoplasty
343,7494100,1,"Hi! I had septal reconstruction with rib graft one month ago and since then I feel that I don't breath enough air especially when I lay down to sleep. After this happens I start to yawn, suffocate and have rapid heartbeat. It first happened the first days after surgery, then I felt ok and after one month the suffocating feeling came back. What should I do? My doctor told me everything went fine with the surgery.",Rib graft nose surgery: I feel like I'm suffocating as I'm not getting enough airhow can I fix this?,/question/atlanta-ga-rib-graft-nose-surgery
344,7485562,1,"3.5 months post septoplasty with turbenite reduction and sinus ballooning. Struggling with nose dryness .&nbsp;My ENT Dr said at 2 months post op everything looked healed so why is my nose doing this could it be internal swelling or an infection? have tried Nasinex, Netipot nasal saline sprays and gels help for a brief moment. My ENT Dr had given me some nasal steroids you mix in Netipot solution but havent used in awhile should I try those again? I have had CT Scan with imaging and my doctor&nbsp;said everything is open no blockage.",3.5 months post septoplasty. Struggling with nose dryness could it be internal swelling or an infection?,/question/fort-lauderdale-fl-septoplasty-turbenite-reduction-sinus-ballooning-1-months
345,7484196,1,I had a septoplasty and turbinate reduction surgery one week ago Thursday. He placed dissolvable packing and splints. I am scheduled to have my splints removed in the morning. My question is I sneezed for the first time tonight and feel like the splints have slid down and are about to fall out. Are they okay to wait until morning?,1 week post Septoplasty - Splints feel like they are falling out after sneezing. Is this okay?,/question/michigan-mi-splints-feel-falling-after-septoplasty
346,7385246,3,I know I can swim but Im not sure about working out.,I had a septoplasty 2 weeks ago. Can I work out?,/question/salem-i-septoplasty-weeks-work
347,7468348,1,,How long after septoplasty should I continue using nasal saline spray and Vaseline for the inside of my nose?,/question/charlotte-nc-long-after-septoplacy-continue-nasal-saline-spray-vaseline-nose
348,7459533,1,So recently I have been told that my right nostril is being blocked by my septum and that may have led to me mouth breathing for a while now. I also have an overbite and some crowding on the lower teeth. I I just want to know if that has affected my face any and if anything can be done to improve my situation.,Do I have the face of a mouth breather? Is there anything that can be done to improve my situation?,/question/asbury-park-nj-face-mouth-breather
349,7405860,1,"I had septorhinoplasty done 40 days ago. I had the width of my bridge reduced, tip refined and the height of my nose from the side profile reduced. Previously I had perfectly symmetrical nostrils but now they seem to be uneven. My right nostril looks slightly pointy as compared to the left one. The side profile from the right also looks different from the left. Can it be because of the swelling or is my right nostril notched? What can I do about it if its notched?",Uneven nostrils after septorhinoplasty. Can it be because of swelling or is my right alar rim retracted? (photos),/question/pakistan-pk-uneven-nostrils-after-septorhinoplasty-swelling-alar-rim-retracted
350,7449287,1,"Can someone help me here. I am 3 weeks out of this surgery. I thought I was only having septoplasty but then seen the other had been done to. I'm so scared of the horrer stories of people getting ens from turbinate reduction. . I go for a 3 week followup tommorow to see how I'm healing. The thing is, I look in the mirror and the turbinates look the same size as before surgery. The right side has always been bigger then left. It's still that way. Is this a normal looking size turbinates?",3 weeks post op septoplasty did I get bilateral turbinate reduction? (photo),/question/kansas-ks-septoplasty-bilateral-turbinate-reduction
351,7447966,1,I had a septoplasty and it appears there is a bony protrusion in the back of the nasal cavity extending off the nasal sidewall on the Left side. Something feels different on the left side in a negative way that is not easy to explain but Im wondering if this should be removed or if it is even possible?,Is bony protrusion of nasal sidewall after septoplasty normal? (Photo),/question/long-beach-ca-bony-protrusion-nasal-sidewall-after-septoplasty-normal
352,7427956,2,"Primary concern with surgery what can happen. I have 100% medical coverage If my Septum was more deviated I would be fine doing both at once, but I think that since the main issue appears to be with the turbinates it doesn't make sense to fix just a slight deviated septum.","Should I do turbinate reduction surgery first, and then see how I can breath and later decide on septoplasty?",/question/asbury-park-nj-turbinate-reduction-surgery-breath-decide-septoplasty
353,7399839,1,"So 5 weeks after septoplasty and turbinate reduction. I have developed a septal perforation although it's small and mid nose not too close to the nostrils. My question is if I'm 23 and possible as healthy as I can be with acupuncture, collagen supplements, exercise and fasting to induce autophagy. Is it possible for the cartilage to regenrate especially early after surgery. Nasal cartilage has been found to regenerate different from joint cartilage, although this study was in rabbits.",Septal Perforation 5 weeks post septoplasty: Is it possible for the cartilage to regenrate especially early after surgery.,/question/sydney-au-septal-perforation-after-weeks-post-septoplasty
354,7404916,2,I am a singer and have a deviated septum. whenever I sing it always feels as though only half of my nose is working and when I do vocal exercises in my chest voice and head voice are fine but when I have to go thru the nasal cavity there's gurgling. Sometimes when I sing in that area it sounds like I'm honking.,My ENT says that the deviation is very slight but that nostril never feels normal. Should I have the septoplasty?,/question/new-rochelle-ny-ent-deviation-slight-nostril-feels-normal-septoplasty
355,7398841,2,"currently had septoplasty last week, and today I was applying the saline solution inside of my nose when one side of the bottle nose/cap slipped and hit the inside of my nose, the middle part that divides with nostrils . I have an appointment next week but should I worry of any damage since.it was hit from inside the nose ?","I hit the inside of my nose with my salines solution bottle head/nose, could this cause damage?",/question/irvine-ca-hit-nose-salines-solution-bottle-head-nose
356,7397858,1,After a month of throbbing pain on the left side of my nose with numbness on my left cheek and a feeling of pressure my doctor said it is a nerve in my cheek. Will this go away? Its been 37 days since my surgery. I also have a small visible suture (absorbable) where the incision is an a small area that hurts.,Will the cheek nerve that was affected with septoplasty heal?,/question/ann-arbor-mi-cheek-nerve-affected-septoplasty-heal
357,7312263,2,It has been 4 weeks since I had sinus surgery and a septoplasty. I have been doing nasal rinses with neilmed 4 times a day and am still on flixonase nasule drops. In the past few days I have been getting bad headaches behind eyes and pain when bending over along with yellow discharge down back of my throat. I dont think its infected as have no other symptoms such as bad smell or fever. Is this normal? Is it likely to be infection? Should I still be getting sinus headaches now? Thanks,Yellow mucous down back of throat 4 weeks after sinus surgery (including sphenoid) and septoplasty. Is this normal?,/question/southampton-gb-yellow-mucous-back-throat-weeks-after-sinus-surgery-including
358,7398675,1,i have always struggled to breath. never ones could i take more then 4/5 breaths through my nose before i need to breath through my mouth as i could not get enough air in. my doctor did a operation on me to straighten the cartridge in my nose and burn something off in my nostril to open to airways. but turns out my nose is collapsing at top so its closing my airwaves and doctor said he cant do any operations to help. is their anything out their to help me,struggling to breath through my nose. are they any operations available?,/question/huddersfield-g8-struggling-breath-nose-operations
359,7393974,1,,"1 month post septoplasty and turbinate reduction. Ive had a lot of headaches, they go away if i take Advil but is this normal?",/question/san-diego-ca-month-septoplasty-amp-turbinate-reduction
360,7388140,2,,"I have a severe deviated septum. Will Medicaid cover this? If yes, how much out of pocket for the cosmetic part of it?",/question/atlanta-ga-i-severe-deviated-septum-medicaid-cover-pocket-cosmetic-part
361,7384243,2,,Is a columellar strut graft with an exterior incision routine practice for a septoplasty with turbinate reduction?,/question/san-jose-ca-columellar-strut-graft-exterior-incision-routine-practice
362,7375512,1,I suffer from frequent infections and headaches. I recently quit smoking and have been breathing much better. Im just not sure if maybe I should put off the surgery or get a second opinion?,My ENT suggests I get a septoplasty and sinus surgery. Should I get a second opinion? (photos),/question/new-york-ny-ent-suggests-septoplasty-sinus-surgery-opinion
363,7382100,1,"Hello! I recently got a septoplasty with turbinate reduction, and am currently one week post-op. My doctor has told me that the plastic splints will be removed three weeks post-op. I am just curious as to how common of a practice this is? From what I can find, one week is the most typical, and I can't find any information on leaving them in longer. My physician has said that this is how they always perform the procedure. I had packing which was removed two days post-op. Thank you!","1 week post op septoplasty, are splints normally removed in 3 weeks?",/question/beaufort-sc-septoplasty-splints-weeks
364,7371768,1,I am 10 months post an alarplasty/septoplasty. I cannot breathe during exercise and it is affecting me tremendously. I flare my nose the whole time to try to get more oxygen but it doesnt work. I've attached a two pictures to compare my inhale and exhale.,I cannot breathe through my nose when I exercise. Is it normal for my nose to inflate and deflate during exercise? (Photo),/question/california-ca-i-breathe-nose-exercise-normal-nose-inflate-deflate-dramatically
365,7371188,1,,I had a septoplasty 2 weeks ago. Can I go swimming?,/question/salem-i-septoplasty-weeks-swimming
366,7311805,1,"I had a septoplasty and tip work done about 14 months ago. Everything looked great until November, when a small pea size lump was felt and seen (a bit) in the tip of nose. I had many steroid injections, to no avail. Last week, my surgeon made a small incision inside the nostril to cut out scar tissue. Everything was smooth until a week later. I can now feel and see (a little) the lump. He ordered a MRI which found nothing in the cartilage department. Thoughts?",Septoplasty and tip work done about 14 months ago. Bossea or scar tissue? (photo),/question/parsippany-nj-bossea-scar-tissue
367,7359297,1,lately I feel the air in my nose when i take a breath and it feels cool but not going into my lungs and now i am paying attention to my breathing i also feel my sinus and ears poppin and drainage and i feel my nose clearing up sinus plus i have gastritis when i lay on my back to sleep sometimes my mouth comes open i can sleep through the night only getting up to to go through the bathroom GAD SINUS SURGERY IN DECEMBER,Am I having a case of mild empty nose syndrome?,/question/illinois-il-case-mild-empty-nose-syndrome
368,6128280,2,"An ENT performed a Septoplasty and Inferior Turbinate Reducation on me 6 days ago. My nostrils were asymmetrical pre-surgery due to a deviated septum. Now after the procedure, they are even more asymmetrical. One of the nurses called to check on me the next day and told me it was because there was more work done to one side than the other, so there is just more swelling. However, now most of my swelling has gone down and I just dont see how the nostril will just change shape.",Could asymmetrical nostrils post-septoplasty/turbinate reduction be caused by swelling? (Photo),/question/savannah-ga-asymmetrical-nostrils-post-septoplaty-turbinate-reduction-caused
369,7356035,1,I began waking up feeling very dizzy and nauseous. I also had a low-grade fever and some green discharge from my right nostril. I contacted my ENT who didn't seem too concerned about the symptoms. He said I was already on an antibiotic and I should increase my saline flushes and take Advil for pain. I have done that but my nausea and dizziness is not any better I'm finding it very hard to make it through the day. Is there anything I can do to help with the dizziness. Thank you.,I had endoscopic sinus surgery and septoplasty 10 days all was going smoothly until 3 days ago.,/question/norfolk-va-i-endoscopic-sinus-surgery-septoplasty-10-days-smoothly-days
370,7343267,1,I have difficulty at night breathing one side closed off. No crusting or issues with infection from the hole. I have surgery years ago for the deviated septum and broke my nose again.,I have a hole in my nose but want to have deviated septum fixed but leave the hole - is that possible?,/question/muskegon-mi-i-hole-nose-deviated-septum-fixed-leave-hole
371,7337898,3,"My nose appears to be more crooked in the lower portion, especially when I smile. After several consultations, Im leaning towards my ENT doing a [closed] septoplasty, endoscopic sinus surgery and turbinate reduction. Note: I had [open] septorhinoplasty ~15 years ago. This time around, Im mostly concerned about my breathing than the aesthetics, but thought I read somewhere that a septoplasty can also help straighten your nose if the deviation is in the lower half? Please let me know. Thanks","Will septoplasty help straighten my nose? If more extensive surgery is required, could I do them as separate procedures? (Photo)",/question/septoplasty-straighten-nose-extensive-surgery-separate-procedures
372,7335748,2,Hey Im getting a caudal septoplasty next week which is all covered by insurance and Im just wondering how would this change my nose . Will it make it appear longer and like less nostril show on my profile or would it not to much,How will a caudal septoplasty change my nose? (Photos),/question/california-ca-caudal-septoplasty-change-nose
373,7327568,2,,"I had a septoplasty and turbinate reduction 2 weeks ago, is it okay to drink alcohol/beer?",/question/calabasas-ca-i-septoplasty-turbinate-reduction-weeks-drink-alcohol-beer
374,7305930,1,"I had my septoplasty yesterday and my doctor who has a great reputation and been doing this for 30 years ago said it was ok to use a Juul, a vape pen. I am just wondering and looking for a second opinion. Thank you.",Is it ok to use a Juul vapepen after septoplasty surgery?,/question/new-york-ny-juul-after-surgery
375,7329609,1,"No instruction before/after surgery.I suffer from extreme bilateral TN2 so i was concerned about pain.Insane pain cracking all the way to my ears.When it was over, drove myself to pharmacy then home (about hour and half).For days a water type substance fills paper towel when bent over and I have chunks of silicone type in stool. Now I know why chest and stomach have been hurting.No follow up visit or call from office after surgery.Is this all normal cause Im freaking out.In regular doc office.",11 days out from septoplasty. Dime-quarter size silicone in stool and lots of water coming out of nose.,/question/southport-ct-11-days-septoplasty-dime-quater-size-silicone-stool-lots-water
376,7319997,1,"Hi, I had septoplasty with submucous bilateral inferior turbinate reduction. My doctor is well known and very conservative. About 5 weeks after the surgery I travelled overseas and there was a smell coming from the nose as I landed. so I saw an ENT in berlin and he said I have an infection. He also used the small suction tool to clean out the nose could that have possibly removed turbinate tissue I didnt feel any pain nor did it bleed afterwards but the smell went as soon as he cleaned it.",Inferior turbinate clean up: could that have possibly removed turbinate tissue?,/question/sydney-au-inferior-turbinate-clean
