,title,cluster
918,"In the last 6 months, a hard, protruding bump has formed on my nose tip . An ENT examined it and said the tissue had shifted because of a septoplasty from 5+ years ago. However, he did not actually touch it, and I am somewhat skeptical of this diagnosis because the bump is nearly as hard as bone, and the tissue in that area did not used to be hard at all . Furthermore, other than the bump itself, the rest of my nose is exactly the same as it was before. What else could this bump be? Thank you!",3
926,He also used a suction machine to clean out my nose. Can this machine cause my deviated septum to go back the way it was before the procedure. I looked tonight and the one side looks smaller inside and feels congested. Is this normal maybe some swelling caused after sucking? Should I be worried??,3
932,"I was hit in the nose 2 days ago, it bled right away and hurt very bad. there's no bruising but the inside of my nose and my septum inside my nose is still swollen and my nose hurts to touch. Also i have had a stuffy nose ever since, but i'm not sure if this is the cause or if i just caught a cold",3
936,"Hello, I did septo/rhinoplasty about 2 weeks ago. My cast was removed about a week after. The bridge of my nose was smooth and straight, however when I visited my surgeon a week later, he began to touch the nose and the tip to make sure everything was the way it was supposed to be but later that day I noticed a slight bump appear! I'm not sure if it's because he touched/pinched the bridge while checking which caused swelling or if my bump is coming back!!!!",3
942,"
	I am ONE year post primary septo-rhinoplasty. Pre-surgery, I had an almost perfect profile and straight nose &amp; even nostrils. What I asked for was correction of breathing problem and narrower nose. My nose is much bigger than before, crooked and noticeably shifted to the left, tip is hard and bulbous and nostrils uneven. I also have chronic pain in the bridge and tip areas. I consulted 3 different surgeons, all say different things. My own surgeon says he can&#39;t help further. Any Suggestions?
",3
948,"I'm 8 weeks post op after my septoplasty. I had a choncha bulsa removed, turbinate reduction, and my nose broken to move towards the center. My nose was crooked beforehand because of the growth. Is this how it will look in 5 months? Doesn't look like much changed with my nose and it was suppose to have been recentered. Still looks crooked though. Is that swelling? That is the side where the growth was. Thoughts?",3
951,"I had septorhinoplasty 17 months ago. It resulted in a dorsal hump I DIDNT have prior. My Dr. waited 8 months after my septorhinoplasty to rasp it down. He said this would solve the problem. I am now 8 and a half months post op from the rasping and I still have a small dorsal hump. I'm starting to give up hope that it will still go down, and Im very upset about this. Am I overreacting? Is there still a chance it will still resolve itself?",3
968,"At 3 months P.O. &amp; am losing hope with what my dr says is normal which by my pic's you can clearly see isn't. I had a Septoplasy and tip only ear cart grafts placed for a deviated septum/lower collapse. Dr told me she put fascia over my septum as a last min. decision at end of surgery. I had a straight nose prior to surgery. Feel something has been wrong from the 3rd day when my splint was on. I was in agony/ then to see my nose at splint removal, I was in shock. Constant bridge pain still.",3
982,"I had a septoplasty, bilateral turbinate reduction and sinus surgery (fluid removed on one side and cysts removed in the other). Immediately after changing my first bandage, my family noticed the tip of my nose was turned up, resembling a pig snout to some degree. The doctor said the appearance of my nose would not change prior to having the surgery, but the tip has drawn up. Could this be due to swelling and/or plastic splints that are still inserted? Will my nose return back to normal??",3
984,"and everything was good, but still was a little congested so I bought a little machine used to suck out mucus it kinda looks like a little gun. After I used it the side where the surgery was done got very swollen. It's been 3 days and the septum wall still looks swollen could it be that it redeviated or is it just inflammation I'm very worried.",3
985,My nose looks different after the septoplasty. I knows it's superficial but I really wasn't looking for any change and to my understanding the surgery should be internal and doesn't affect the external. Any idea what may have happened? Can you see the difference and will it go back to normal? Looks like there is more of a dip before the tip or pointier/rounder tip? What would cause this? I'm 4 weeks out of surgery.,3
996,"Had septoplasty 5 days ago. Got hit in the nose yesterday by my daughters head. One side was bleeding for about 30 minutes. What are the possible causes for bleeding, beside the obvious possibility of a new fracture? Have visited my surgeon, he told me that he can't know or do much as long as the swelling goes down.",3
1006,"I'm 5 weeks post-op. Had an inverted V, deviated septum &amp; bone spur repaired. Dr placed ear fascia as a last min decision at the end of my surg. By day3 outer splint felt like a vice, I was in AGONY, told my dr at splint removel how bad &amp; she said really. As splint came off I was devistaed, still am. There was a HUGE dorsal hump (straight nose prior to surg). Bridge has not stopped hurting I've told the dr from day 1, dr says its swelling. Could it be fractured? Would a scan be helpful?",3
1007,"I will get a septoplasty. Also, I want my nose to get in the right place without changing the hump and wide nose tip. Is it possible? My doctor said it is not possible to make what I want without slimming down my nose and nose tip and removing the hump. Is it correct? Thank you.",3
1017,"Hi I had a septoplasty 18 months ago by an ENT surgeon ..here on Ireland ..and I feel 18 months on my nose is too wide,shorter and more swollen on the right hand side.I had a closed septoplasty with internal stitching and no packing or splints.I used to have a long slim nose and I am so unhappy now I will not even smile as my nose looks huge and I still use a steroid nasal spray because my nose gets dry and crusty ..what has happened ??",3
1023,"Hi, i just came from a nose doctor, i have a skew nose, it seems like only the tip of the nose is skew, the doctor sead he will straighten my septrum. Will this straighten the tip also?",3
1034,I'm having a very tiny piece of cartilage removed from my (upper) septum as a revision. My septo-rhinoplasty 5 years ago took 2 years for a full recovery so now I'm worried about post-operative swelling. Is it typical for very minor revisions to require long for reduced swelling?,3
1040,"I had septoplasty and turbinate reduction done five days ago, and my nose still seems really swollen. I've also noticed, when changing the gauze under my nose, that the tip of my nose that used to turn downward, seems to be more straight across. I have my splints removed tomorrow. Will this help with the swelling and the change to the shape of the lower part of my nose? I'm not complaining about the change, just shocked by it.",3
1045,"Had a revision septoplasty with rib cartilage and fascia graft - 6 weeks post op - and now have bump on bridge of my nose that goes red - contacted surgeons office - surgeon is at a conference - she suggested seeing my gp if im concerned about infection, is this a good idea or should i just wait till next week to see him, the redness comes and goes - the hump over the bridge (which wasn't there pre-op) remains. It appeared after 5 weeks. it also feels hard - thoughts?",3
1049,My nose looks shorter and the shape has changed post septoplasty. The bridge is swollen and so has the tip. I have had this procedure twice before but the doctors previously took a closed approach. My nose nose looks different to the previous post operative shape. In particular the tip has rotated and so I have a piggy nose.,3
1065,"Hiiii. Im extremely worried. I know this may seem like a ludicrous worry, but i had a septoplasty 7 months ago and am 100% satisfied with the results, it offered me a 80% improvement in the shape of my nose &amp; deviation. however, Im worried however that because cartilege retains memory, my nose may go back to its original deviation. My surgeon says 7 months on, its likely it wouldn't..but i still need a second opinion for my own peace of mind. Is my nose going to go back to its original shape?",3
1110,I recently had a septoplasty procedure due to w deviated septum. I also had a bump on my nose which the surgeon said he would file down meaning there would no longer be a bump. It's only been a few days since surgery and I am still obviously very swollen. But the bump is still there in my nose? Will it go down as swelling goes down? How long does it take for swelling to go down?,3
1118,"I recently had an endoscopic control epistaxis surgery, along with a septoplasty surgery. 2 days after the surgery I smoked marijuana, only 3 hits. The only thing that changed was a bit of swelling but the doctor said that was normal. I am very worried and don't know what to do, I don't feel any pain at all. I'm not sure if it's infected or not because I don't know what an infected nose looks like.",3
1128,"It's been a year &amp; a half since i had my operation to improve my breathing! But I don't know why it looks different! It's less defined, wider, &amp; i can squeeze &amp; move my nose tip in all directions! Why did this happen? I loved my old nose! Never wanted to change it!",3
1132,It's been 4 weeks since my septoplasty was done and my nose seems to look like its tilted more to the left side i don't know if is it becuase of the swelling will this effect permanently stay? Please help,3
1148,"I had a septorhinoplasty procedure performed on 22/07. After the operation, my septum appeared to be significantly straightened and my nostrils equal. However, while My nose is still straight, my nostrils appear to be different now and the septum is sticking out from where it had been straightened. I don't know if this always was the case but disguised by blood or whether me trying to clean my nose has ruined the result. My appointment is in 3 days with my surgeon, is there anything I should do?",3
1154,I had revision work done in march 2016 and as part of it the surgeon shaved a little bit of the lower lateral cartilage. This is evidently swollen compared to the other side. How does this affect deviation.,3
1158,I'm about 6 weeks post surgery and my nose seems to look almost the same as before. I have a follow up with the doctor in about 3 weeks but would like to get other opinions before then. Does my nose look symmetrical and good or does it basically look the same as before? The black photos are before and the blue photos are after (taken today),3
1160,I am 9 weeks post op from open septoplasty with 2 grafts. After cast removal surgeon taped my nose for a week. Week 2 when the tape came off I had a lovely slope. Unfortunately since week 2 the bridge of nose has continued to grow and I have no slope now. My surgeon said to tape &amp; massage daily to breakdown scar tissue. I'm massaging lighter than he showed me as my bridge hurts when I Massage. Is this massage pain normal &amp; is it likely slope will return?,3
1164,"I had a septoplasty 6 months ago after an injury (closed septoplasty, no rhinoplasty). In the past week I found what I thought was a pimple or abscess in the most forward part of my nose. I began picking at it trying to pop it and am afraid it was a piece of a suture (I think they call it tip-defining suture). I cannot say if my nose has changed shape. Are permanent sutures used in septoplasty and if so, has enough time elapsed that scar tissue will support the structure of my nose?",3
1166,I had septo-rhinoplasty done 18mnths ago but since then my nose has re-deviated (not as bad as it was but enough to make it noticable) Is revision septoplasty something that actually works the second time around or is there something the surgeon does differently the second time.,3
1184,"I had sinus surgery and septoplasty 2 weeks ago. I had a slight dorsal hump that the Dr said he could shave down a bit. He took the tape off a week later and the hump was much worse. And it really hasn't gone down. It feels like bone. Is it possible that it is just hard swelling? I would have assumed the bump wouldn't have been so prominant right after surgery. Others usually say bump is gone, but swelling remains. I go back in soon for post op. I just don't want him to sugar coat a problem.",3
1200,"I think I have nasal bridge collapse but I am not sure. Had trauma 4 yrs ago &amp; a septorhino last yr and now my nose bridge seems to be almost falling, like going slightly lower, my nose on one side is also caving inward. How does this/collapsed bridge affect my tip, which too has been falling, kind of like ptosis. I also heard nasal bridge collapse affects the nostrils, retracting them further - is this true? I also have very poor breathing overall thru nose",3
1202,I had a revision septoplasty done consciously in the doctor's office about four months ago. My tip is still swollen and I can hardly breathe.,3
1216,"I had surgery on the 10 May, septoplasty and shaving the nose hump. The nose hump looks exactly the same.But the doctor said he shaved it all down to be straight,like i wanted. I'm getting pretty worried now,sinse most of my swelling went away, i had no bruises and my nose looks exactly the same. Haven't talked to the doctor yet,feeling quite silly if it's just swelling,but it feels hard to the touch. Coud it still be swelling? SInce it looks exactly like my old nose. And it was supposed to be straight.",3
1227,"I wanted to know why nasal septum cartilage regenerates and the lower and upper lateral cartilages in the tip of the nose do not, aren't they made of the same type of cartilage. Why does one regenerate and the other does not? I am assuming that there are more stem cells in the perichondrium of the nasal septum than in the lateral cartilages? It seems like if you remove the cartilage from septum during nose job a small or thin layer will regrow over a very long time. Can any doctors confirm this?",3
1232,"Had revision septoplasty surgery a month ago this coming Tursday May 10th. Went for a cycle and a run yesterday. Now there appears to be a fluid pocket/bump just above where the second surgery was done. It's at the very end of my septum and nasal air passag, almost feels as if they are touching. Should I be worried that after a second surgery my septum is stil not fixed? What is the likelihood of this, I am nervous and frustrated. Is it just swelling from over exertion to soon?",3
1244,"In dec2015 I got punched in the nose then I had a septoplasty in feb2016 got worried about the look of my nose& went to another doc in April16 he then performed a closed nasal bone reduction&filed the bone down 3 weeks later my nose looks deformed along the nasal bridge there's bruising, my nose doesn't look defined but Swollen&red the skin feels lumpy , if you take a look my nose look asymmetrical by my nostrils by the collumena, the right side gets sucked in when I inhale hard someone help me",3
1249,"Hi! I have had 3 rhinoplasties on my nose. I bumped my nose about a year ago, pretty hard after the 3rd. There was no blood, but 2 weeks later, I noticed a dent. I thought it was just scar tissue from the 3rd nose job. I went into an ENT recently and he said I have a deviated septum and wants to repair it. I want this as well, but I'm worried about how much more my nose can handle. Are there many complicated septoplasties like there are rhinoplasties, considering they don't break the nose?",3
1260,"My son accidentally head butted me in the bridge of my nose 5-6 days ago, it is still painful, with very slight swelling. I have a septoplasty and sinus surgery scheduled for tomorrow and can't get a hold of my ENT to ask him if I can still get the procedure. Does anyone have any insight on septoplasty with a bruised nose?",3
1263,Had septoplasty to improve breathing and broke nose 2 weeks later so had an MUA of nose. Since splint has come off and swelling is going down I can see that my nose doesn't seem to be straight. There is also a slight hump now on top causing a dip closer to the tip of my nose. I feel my nose is more towards the right of my face and my tip seems to be more droopy. What is best operation open or closes to make nose as symetrical as possible and can anyone recommend a very good surgeon for this?,3
1269,"3 weeks after surgery, I was told by my plastic surgeon I popped a stitched. We are now almost 2 months post surgery and my nose is still very swollen and sensitive to the touch. I was informed at the 6 month mark, after swelling has subsided, I would need to be adjusted and restitched, as the septum may have moved, it was hard to tell due to swelling. What is your take on my pictures I provided? Is this normal? Is there some other issue you see?&nbsp;",3
1295,I had septoplasty a month ago. I was blowing nose (not furiously). Also I traveled after a month. I had a constant runny nose. My nose seemed to be opened though. Today I felt a little blockage and swelling on the left side of my nose. Have I damaged my surgery? Thanks.,3
1315,"two months ago I was punched In nose there was immediate blood & laceration The next morning I got a X-ray they said that there was a hairline fracture and a deviated septum that I shouldn't be worried and I saw a ENT where he told me that I should wait for 6 months, 3 weeks later I went to a outside ENT he recommended a septoplasty on the 11th of feb he performed surgery my nose is always red, my nasal bone looks bigger on the left side, my breathing isn't better,i can't stand my nose plz help",3
1324,my nose has been swollen since I had septoplasty. this swelling does not seem to go away. is it normal?,3
1342,"About 15 years ago I had a very serious trauma that deviated my septum. About 3 years ago I started to become more conscious about myself and noticed how asymmetric my nose and my nostrils were so I decided to go under surgery to fix it. I was very happy at the beginning, my nose and nostrils looked symmetrical but now the problem is way more noticeable than it was. My septum is straight but from the front the tip looks obviously deviated. I'm one month post op. What should I do?",3
1362,I had a septoplasty and turbinectomy 3 weeks ago and yesterday i played basketball and i got accidentally hit on the nose by the ball. It did not bleed but it hurt for a while. Today my nose feel a little bit swollen and congested than before. Will this affect the overall outcome of the surgery?,3
1405,"I just got my strips removed today, I can see my nose. I had septum deviated and there was bump on the right side(the doctor said it was a soft tissue) and now that I Can see my nose I expected the bump to be gone.My nose is swollen but there is more swelling on the right side(where the bump was). Isit toosoon to judge? Why do I have uneven swelling? If the surgery had gone right and the septum was at the point now shouldn't the swelling be even on both sides? I can not afford a reviev surgery",3
1409,"I had my Septum pierced 10 years ago. is it possible it made my columella drop?no pain. the columella is hard, if i push the nose up there is a bump which is visible from outside.you can see the shape of metal that goes through it plus,the area between the columella-cartilage,is like a big hard marble inside the skin,(seems one side is more swollen) Is it treatable now?what is the swelling?can i reduce it?once i take off the piercing and it closes,is it going to change a little? Thank you!",3
1410,I had the tip of my nose raised nearly 5 months ago along with a septoplasty. The lower third of my nose remains heavily swollen and red. My surgeon was unable reduce the size of my nose with further rhinoplasty as my skin is very thick. My question is will the tip (lower third) of my nose reduce in time or is the largeness (swelling??) an effect of raising the tip? Does raising the tip create swelling?,3
1421,I had a septoplasty and diathermy of my inferior turbinates 11 days ago and since one week post op I have noticed that the stitch just inside my nose has puckered up underneath. It is the same colour as the rest of the inside of my nose. It is not oozing or anything that I can tell of and the white dissolvable stitches are sticking out of it. It's not massive but I notice is when looking up my nose. Will this swelling go down? I don't see my surgeon for another 4 weeks.Many thanks in advance.,3
1428,"the tip of my nose was weakened during a septoplasty surgery, causing it to droop. I plan on having a rhinoplasty to lift the tip of my nose, using a graft made from ear cartilage. will adding that cartilage in the nose make it larger?",3
1443,"I had a septorhinoplasty 18 days ago and today my brother,while opening a door, slammed the door directly hitting my nose. My nose was throbbing and was exteremely painful and I cried for about 45 minutes. There was no blood but I'm worried that it might've impacted my recovery. It's only been 3 hours since it happened and my nose looks more swollen than it did before. Should I go to the emergency room or just wait for my follow up with my surgeon? My follow up is in 3 weeks.",3
1448,"
	I&#39;ve gotten a sinus infection and uri almost monthly for about a year now and was told by my PCP that my ins. will pay for a nose job. I like the way my nose looks but I&#39;m very tired of being sick all the time. Will getting the nose job make it where i&#39;m sick less?
",3
1450,"I had a minimal septorhinoplasty done (with bridge rasping only) six weeks ago and immediately noticed an indent in my supratip area right when the cast came off. But a few days later, it was completely straight.. in retrospect, it was probably just the swelling that was making it look smooth because over the next couple weeks (as the swelling has gone down) the depression in the supratip area is becoming more and more noticeable, along with the bump.",3
1482,"I had a S shaped deviation that started all the way from the bony septum & a large nasal spur. So after the surgery I was told I might develop a perforation. So i was cautious but when i looked at my nose with a flashlight, I could see a smallhole in the septum. When I asked doctor about it he said it was because of the spur, they had to remove a lot of cartilage, so perforation was there. He said it will close up. Will it ever heal on its own, or is my doctor not being entirely honest with me??",3
1497,"I was sucker punched a few years back. After responding in kind ( I'm not proud of it but I hurt him worse than he hurt me), I went to the bathroom and immediately realized my nose was broken. It wasn't bleeding but the bridge of my nose was at least a quarter inch off to my right. I reset it, but ever since then I wake up congested and when I blow my nose the tissue is full of blood. Recommended course of action?",3
1501,About 4 months ago I had a septoplasty to help my breathing but it had no noticeable results. I recently back to my surgeon and he informed that my septum in still deviated right under the bridge of my nose and can't be straightened because my nose would lose structural support down the line. The only thing he said that can be done is a rhinoplasty with grafts to widen the nasal passages. Is there any way to straighten my septum even though the deviation is right on the bridge of my nose?,3
1505,I had septoplasty / rhinoplasty and turbinate reduction about 10 days ago as I like the way my profile looks but dislike the front the tip looks bulbous and big and I can see parenthesis I understand I'm still swollen but is doesn't look natural. Any suggestions that is will change or was it just a bad nose job?,3
1507,"My doctor says no, but my brother had one done and his surgeon broke his nose. Is there a difference as to why one surgeon may want to break the nose and the other doesn't? I've also read that the cartilage can take the original form later on. Would breaking the nose help prevent this?",3
1515,I had septoplasty almost 4 years ago - I still have swelling - here are recent photos. If I massage the areas the swelling shrinks but returns. Would Kenalog injections help with this? I have thick skin. Unfortunately I had my surgery abroad and it is difficult to go back - I'd like to see a surgeon in the UK in person.,3
1517,"Hi, I recently had a septoplasty and blew my nose extremely carefully (like little mini nose breaths) on day four of recovery and didn't think anything of it however today, day six, i noticed that what I had thought to be a huge booger is actually what I believe to be a stent in my nose. So basically my question is is it possible for my septum to 'revert' back to what it was pre-surgery because the stint was moved? Also, I've had no bleeding issues in case that helps",3
1519,I had a Septoplasty last December. The results were ok but the tip of my nose is still crooked and looks very deviated when looking up the nostrils. What is my best plan of action going forward? I will be meeting with my surgeon shortly to look at the results? Is a second surgery safe? What questions should I ask the surgeon? Will insurance cover a second surgery? Thanks for the help,3
1526,"Recently bumped my nose about a week ago, no blood or pain, but im wondering if my nose is deviated or is it just swelling? i've also noticed a small indentation around the bridge area sort of a oval depression.",3
1531,I just had a septoplasty and FESS done exactly a week ago from today and i've noticed that my nose looks bigger than what it was previously before the surgery. It is not as swollen in comparison to a few days ago but i feel like it has just plateaued and that i'm stuck with this swollen big nose; I'm starting to feel kind a little OCD about it. Is this normal?,3
1535,My surgery failed about a month after I had it done. Now my nose is worse than it was before I had the surgery. I have no idea how it collapsed so fast after surgery but I had the impression it was going to fail because my outer skin was really stretched around my septum putting a lot of pressure on it. This made things uncomfortable especially when I would smile and laugh. I was wondering if this could have been responsible for the septoplasty failure.,3
1536,I had septoplasty about two years ago and it made my nose look even more asymmetrical than it previously was. My nostrils are very different in size and shape and it's the only thing I notice when I look in the mirror. It makes me uncomfortable in my skin.,3
1543,So it's been two weeks since my septoplasty. My nostrils are still very asymmetrical and swollen. When will it return to normal? What can I do to speed up the process? I'm so congested I feel it when I blink my eyes. Is this normal??,3
1548,"My cast was removed 2 weeks after my surgery because he told me that the longer, the straighter the nose. He then gave me this tape thing that I was told to apply for a month post-op daily on my nose. It's been about 10 days since I'm applying this tape and he told me it's supposed to restrict further swelling? I had an event coming up so I asked him if it's ok t remove it for a day, he said it was fine but when i did remove it, after some hrs i noticed my nostrils went in different directions?",3
1551,"PS and I agreed a 'subtle' effect was desired, reducing the hump and tip slightly. After surgery, my PS said that he had needed to perform a septoplasty due to unforeseen need. I had my cast off today- my nose looks flat & small, emphasised by the dip in the middle of my nose, which I think might be a saddle nose deformity? If this is the case, will the saddle nose improve with healing alone i.e with drop in tip? healing of cartilage? reduction in swelling- could swelling cause this look?",3
1563,"3 wks ago I had septoplasty along with cosmetic surgery for the bump on my nose.Lately my nose has had a tingling,burning,itching sensation. Sneeze a lot.been doing the saline rinses. Sometimes I get a bloody nose and everytime I blow my nose, big globs of bloody granulation come out or nothing at all but it's stuffy then I get the pain again.My nose feels tender by where the bump was and at the tip it feels mushy and rubbery. Inside also by the septum. Did I do something wrong?",3
1573,"I had septoplasty surgery on Monday and my face is swollen, I look like a hamster and it just seems to be getting bigger not smaller also my upper lip is so sore and I'm finding it hard to talk and drink ... Is this normal?",3
1576,"I  fractured my nose two years ago. Following septoplasty one year ago, I was unhappy with the broadness of my nose and what appeared to be a small bump to one side of my dorsum. I then had an infracture 3 weeks ago where the bump was found to be the roof of my nose so no rasping was needed. I am now worried about the asymmetry of my bridge. The bump has gone but now the other side of my nose looks to form a hump. Could this be swelling or does it look to be permanent?",3
1577,"
	I had a deviated septum corrected, the bridge was rasped and a graft was placed on the nasal tip. It has been 7 weeks, but my nose is very big and swollen. I regret having this done. My bridge looks wider, the tip is very big. Is this just swelling? I am very depressed :(
",3
1580,"
	I had Septoplasty with turbinate reduction surgery 04/01/09. My doctor also 'rasped' the hump that I had. I got my splint out 8 days later. I can breathe so well, but my hump is still there, and it's bigger. My ENT said he smoothed it down and the bump looked gone during surgery. Could it be swollen just enough to look the same as it used to? Should I worry about scar tissue? Is there anything I can do to get the swelling down?

	&nbsp;
",3
1581,"I had a Septoplasty and Rhinoplasty operation done 5 days ago, and today I was washing my face when I accidentally hit my nose (it is still in the cast). It wasn't a hard hit--more like a slight knock with my fingers. But as I only had the operation 5 days ago, I was wondering if this could affect the healing process in any way?",3
1582,"I had Septoplasty and Rhinoplasty performed a month ago. I had a deviated septum that was blocking the right side of my nose. But now, I have a bump on the bridge of my nose (a bump I had before my surgery). What is this caused by, and will it go away on its own, or will they have to perform surgery again? My doctor gave me a steroid shot the other day. He says it takes up to 4 weeks to see results from the shot, but I am freaking out because it makes my nose look bad.",3
1590,I had a closed septoplasty and a rhinoplasty to correct a broken nose that led to a deviated septum. Unfortunately my nose is still crooked and the bone that was supposed to be corrected looks about the same as it did before surgery: the cartilage is still noticeable and prominent. Do I need revision surgery?,3
1595,I had a septoplasty a few days ago and also had my nose straightened and a bump removed. I have swelling under my eyes and was wondering what I could take to speed up the healing process.,3
1599,I got surgery in Guatemala by plastic surgeon Doctor Eduardo Olmstead and ENT Doctor Antonio Molina Hermes 5 weeks ago. I love the fact that I can breathe and my nose does look skinnier and smaller but my profile still looks kinda the same. I have a bump on my bridge that my doctor did mention that it was swelling and it was normal to be swollen after surgery and few weeks too but I am just over thinking and scared that bump is just going to stay there. Is this swelling normal after septo/rhinoplasty?,3
1603,"
	My problem started 17 years ago, a kid pushed me down 2 flights of stairs. I was 11 at the time, the result was a fractured nose, however, my face was so bruised &amp; swollen. I never fixed it, now I have trouble breathing at night, also a little hump. Could it be a deviant septum? Thank you.
",3
1610,"I chose a doctor who does hundreds of noses and was board certified. I expressed how I wanted to improve my breathing and re-secure the tip. I did not want any reduction as my nose was perfect before. My tip used to point out, now it hooks and points down. It's too small for me now. The tip is too low when compared to the nostril rim. My bridge was over-reduced. The bridge is too flat, too steep, and supratip is gone. It lacks volume and projection. Can the tip and bridge be raised and restored?",3
1633,"Hello, I had my Septoplasty two weeks ago, the doctor put splints inside my nose ( beside each columella)after a week the doctor removed the splints, and now i can breath and my nose is almost back to its good shape, the only problem is that my nosetrils are wider than before, when i asked the doctor he told me that he widen my nosetrils so he can perform the operation and that it is going to be narrower as it used to be after sometime, is this correct and how much time will it takes for it.",3
1654,"I had septoplasty/rhinoplasty nearly 2 years ago, a bump developed from where the dissolving stitches were, giving me an even bigger breathing problem than before as the skin healed over them. Doctor said it would go away but it never did, finally had my revision operation last week, he seemed to have fixed the outside shape but the bump is still there and now its nearly completely blocking my left nostril. I do not want to go through surgery again what do i do? How can i make it go away?",3
1662,"I had a septoplasty done to correct a deviated septum, also removel of a polyp and now i see and feel a bump on the bridge of the nose. I am very upset. I asked the dr who did the surgery and he said yes that this can happen because he had to shave the cartalidge and sometimes below the middle of the nose can dip creating the bump. Is this true or did he do something wrong? He is also a facial plastic surgeon",3
1670,"Multiple breaks over 25 years. I was told I had a slightly deviated septum, but that it wasn't bad enough to be worked on. I had a bump and ridge filed off my bridge. No osteotomies. I'm seeming to still have trouble breathing, more noticeable now than before, maybe because I'm just paying more attention to it now. I used a little flashlight to see how deviated my septum is & it (right side) is almost closed. Is it swelling or should I have had a Septoplasty? Is that ok to have after an ORNF?",3
1673,My nose was broken may 2013 and I had surgery September 2013. I waited until after the 2 week period to seek medical attention and my nose healed crookedly. The doctor did not put me to sleep but I was under anesthesia. He chiseled and scraped some of the cartilage off the side of the nose where it was initially broken. It's been several months since then and there's barely in difference in my nose since I had the surgery. Will my nose ever be straight again? How long does that normally take?,3
1679,"8 months ago I had a Septoplasty for deviated septum and nasal valve collapse. Dr placed grafts on both sides although only one was collapsed. Now I still have bulge on other side. Is it possible to remove, or replace with thinner graft at this time, or is this still normal swelling. Really don't like the result now! Thanks.",3
1685,"
	my nose i had deviated septum surgery 4 weeks today on june 19 2013 my nose is still stuffy like i never got the surgery and its the same hole that got stuff up last time is this normal i see my Dr monday
",3
1687,"
	Last night, during my sleep my nose must have been ichy therefore my human instinct would have been to grab it, which is what I must have done, there was a sharp pain (the type from pressing/rubbing the swelling) however due to being exhausted I instantly feel back asleep, in the morning, my right side seems blocked again however no blood and my nose looks the same, is the blockage probably just some more swelling? I am 4 weeks post op now
",3
1701,"I had Septoplasty yesterday the doctors said the appearance of my nose would not change and I had confidence in that. However, my nose looks wider, smaller and it's been pushed up like a snout. I have tried to tell myself that this swelling bit after researching there is apparently no swelling after Septoplasty? I have had no packing or splints.",3
1705,"I recently pierced my nose two months ago and I'm really proud of it. Repiercing my nose is out of the question as I'm really attached to it. I have had difficulty breathing from my nose for a long time, especially when I lie down, and my nose whistles. I'd like to have a septol soon, but I'm reluctant because I don't want to lose my piercing. Can I use a plastic retainer during surgery, and if not can my jewellery be replaced before they put the cast on? Will my nostril area be swollen? Thanks!",3
1713,"Hi I had septoplasty with turbant reduction and also a tip strut put in my nose 12 days ago, while sleeping last night I bumped it pretty hard and felt some pain at the bottom of my septum, and was curious if I did any damage and what would it look like if it happened, I'm going to make an appointment with my sent but takes months to see him and really worried I messed it up..",3
1733,I had a Septoplasty 2 days ago. My nose was 100% deviated. My ENT told my family that some bone had to be removed. I did not see my surgeon after the procedure to get more information about what he did. I woke up with packing in my nose that was taken out 15 min. after waking up. There are no stents put in. Is it normal for an ENT to not put stents in after septoplasty? I just want to make sure that my nose does not re-deviate while healing. What are the odds of this happening?,3
1735,"I had a septoplasty performed a month and a half ago. The results are in the pictures below. The results are better but I was looking for that piece of skin to be gone and more symmetrical when you look up my nostril. Can that piece be removed/cut out,maybe that is an easier fix to just cut it out? If I have to have another operation is it more dangerous because it's my second septoplasty on my nose? What are the dangers of a second operation? What should I do? Thanks",3
1741,"About three weeks ago I had gotten a septoplasty and turbinate reduction to fix four years worth of damage from kick boxing. Two weeks ago I had my splints removed and everything looked straight and felt great for a while, but overnight in the past few days the nose completely shifted back to how it looked before the surgery and in breathing just as poorly in my left nostril. My doctor says it's just swelling, but even one side looks raised when looking from the front. Opinions?",3
1749,"I'm 3 weeks post op and about 2 days a little bubble/bump on top of the stitches formed, it has a white tip. It looks as if it was a pimple like thing.",3
1763,"4 weeks after I broke my nose I had a procedure done as it was crooked. I was put to sleep and it took about 15-20 minutes. The surgeon said he did not need to make incisions, and that he was able to manipulate it back in place because the bones were still 'spongey' from the break. I had a plaster cast on it for 10 days. It has been 2 weeks now and it still looks quite swollen and still a bit crooked. It looks the same if not worse and i am starting to get worried. Will this swelling go?",3
1764,I had Septorhinoplasty done about 2 months ago where they also shaved down the dorsal hump. I had cartilage taken from my ear to make new supports horizontally along the bridge (thats the best way I can describe it) There is discoloration on the dorsal hump area and it is still swollen on the right side where the cartilage was grafted giving my nose an uneven appearance. I did just have kenalog injections 2 weeks ago primarily on the swollen side.,3
1780,I need to get a septoplasty. I used to have perfect breathing. However I injured my nose. Is it possible to get my breathing back just as good as it was before? I just feel like it won't be able to be where it was before as there will now be cuts and scar tissue in my nose:( also could this operation cause my tip to drop?,3
1783,"Here are the procedures that the surgeon preformed. I had a submucous resection nasal septum, bilateral submucous resection of the turninates, he removed and remodel bone and cartilage inside the nose to improve breathing and remove and or cautersize swollen membreanes inside the nose. Two days post off my notrils still don't look even is that normal or does that take time?",3
