,title,cluster
710,I have my preop appointment next week (3 weeks before surgery) for a correction of a deviated septum. Is it too late at that point to ask my doctor about adding another procedure (reduction genioplasty) to my surgery? Is 3 weeks too late in the game? is this unheard of?,4
718,It's been over a month since my surgery and I started smoking cigarettes here and there once and a while. I was really worried if it would be effect by the healing or even the tissue repairing or recovery? Obviously it is not recommended to smoke for ANYTHING but will this do any major damage to my recovery process? thoughts? Thanks!,4
719,"I had surgery to fix deviated septum on 2012, was told post op that nose healed and straightened correctly. Symptoms resurfaced 2015, saw an allergist who said ds was still present. Next saw a 2nd ent was sent for CT scan that showed ds, but dr did not agree. Symptoms persist, despite taking steps to control allergens, reflux and sleep apnea. Can a septum redeviate years after surgery and why would this occur?",4
725,Broke my nose playing rugby. Saw a plastic surgeon who wants to do a septoplasty later this year. Had to delay bc I recently had neck surgery. I've been experiencing a lot of pressure on the side the nose where I took the hit all the way down to the teeth. Hard to describe but it's like someone squeezing my nose. Similar to sinus pressure but not painful. Could this be related to the trauma or sinuses or both?,4
735,"I was sleeping and accidentally bumped right under my nose with my hand, and my nose made a cracking noise. Since then, it has been a lot harder for me to breathe. On day 5 post op, my nose became a lot clearer and finally felt like I could breathe easily, but after the bump it's been harder for me to breathe. I can't tell if my anything went wrong with it physically. I'm really paranoid that I might need a secondary surgery! Is this possible?",4
743,My nose has been stuffed up constantly and every minute I blow my nose andhave never been able to breathe. I just got septoplasy surgery and turbinate reduction but I'm wondering if using the juul will ruin the surgery and make it not work ???,4
745,I have had nose bleeds often ever since I was little. I have difficulty breathing through my left nostril and have nose drip a lot. i did some research and found out about a procedure (septoplasty) which apparently helps fix these problems i have. i told the doctor my concerns and he did a breathing test and told me i barely breath through my left nostril which is probably why i sleep straight. i followed up with an ent and all they did was explain how to stop nose bleeds and i wasn't heard out.,4
746,"It's been about 11 moths Since I had Septoplasty, rhinoplasty, turbine reduction surgery and I've been experiencing pain in my nose bones for about 10 months now. It literally feels as if I'm carrying a large 50lbs on my nose and I haven't experience any improvement in my breathing since surgery. I also think I got open roof deformity due to my surgery. (I feel a 2 inch gap or hallow inbetween two bonny fragments. As if it's caved in my profile, can this possibly a reason for the pain I have?",4
753,Hi I had a septoplasty with turbulent and adenoids removed Four months ago and it has been bothering me quite a bit I went in to see the surgeon and he said that the surgery failed basically and it needs to be redone I was a four plus and now am a two plus but was a zero right after surgery I'm really confused as to how that happened and how often it happens,4
755,"
	I have had constant nasal congestion, head aches, sinus infections, ear infections, pressure in my ears, and post nasal drip for a while now. I recently got health insurance because I no longer live with my parents and can&#39;t be covered under their policy. My dr. gave me claritan, an antibiotic, singular, nasonex, and flonase. nothing improved my breathing after two weeks on all of the meds so my dr. ordered the ct scan of my paranasal sinuses those were my results. Will I need surgery?
",4
756,They want me to use the saline spray on every possible hour. Wouldn't that dry my nasal passage of used too much?,4
761,"I had two Septoplasty surgeries in the past. I really want to box in Israel when i study abroad for a year. I really need to know is boxing ok? Can my break my nose easily since i had these two past surgeries? My nasal bone pops, and click when i move my nose around.",4
762,I had septoplasty and turbinate reduction surgery March 1st and the doctor warned me about having dry nostrils after. I never did and one of my nostrils is still dripping. How long should I expect the dripping to last?,4
764,I had a septoplasty a month ago while I was menstrating. My nose bled 4 weeks after surgery with a gusher nose bleed. Last week I had my menstrual cycle. I have been extremely fatigue and have had a migraine for a week straight. I also have Polycystic ovarian syndrome. Who do I go see to treat this or atleast help me get some answers?,4
765,"
	I had surgery last december with no complications other than a constat feeling of numbness(and sometimes mild pain) , on the interior of my nose, that sometimes appears to be on the roof of my mouth. My surgeon said he used the swinging door tecnique . Any ways I can check by myself for a perforation? Water or light trough the nose? Thanks for your time.
",4
771,"Just got splints and other stitching removed today I believe. My surgeon was and is very concise, to the point where each meeting has been very short and hasn't covered or answered any of my questions, maybe he's extremely busy or something but i don't know. I had a deviated septum, he did not give us an exact name for the procedure other than that he straightened my septum (front cartilage just inside the nostril) because I supposedly had a 93% closure in my left nostril. Thank you to all who help!",4
772,"It's day one of my septoplasty and I feel so miserable and congested. I've used nasal saline sprays but it feels like nothings changed, in fact I feel even more congested as time goes by. Why is that? Will I have to breathe with my mouth open until this congestion goes away? Why are my sinuses clogged?",4
773,I had septoplasty and radio frequency of my turbinates done 2 months ago. I am now being told I have exposed bone in my inferior turbinate where the mucosa was ablated too much. Will the mucosa tissue re grow to cover the exposed bone or will I have to have the bone removed?,4
774,I am so fed up. It's day 11 post op and I can't breathe at all through my nose. Also I feel so disgusting the inside of my nostrils (which are quite visible!) are still covered in dried blood and LOTS of supposedly dissolvable stitches. My surgeon/hospital didn't give me any kind of spray/solution and I have been told to simply leave it but I am so fed up and am supposed to be returning to work tomorrow but can't go in as i feel like Frankenstein right now :(,4
777,"I just had my deviated septum and turbinate reduction 2 months ago. Today I went for a post of follow up and he noticed a perforation in my septum. I have whistling noises coming from my nose. He says the hoels is between 1-3mm. He states he needs to do some research to find out if it is to soon to try and repair it. He is concerned if he waits longer it might get bigger. I have no pain,bleeding. Just an annoying whistle and very dry . He did recommend in the meantime nasal gel and saline spray.",4
778,"I had Septoplasty surgery 10 years back. Now i have been diognised with nasal septum perforation. I am suffering from bleeding, nose blockage, breathing problem, headache. Doctor suggested to have surgery as still there is nasal deviation seen with septum perforation. So what are the complications and risk in this surgery? And if i ignore it, what will be its effect in future?",4
781,"Hello doctor, I have septal perforation in my nose. And precisely i have 2 holes in my nose bridge not sure about their sizes, the only major thing i need to know is that ky sorrounding usually have smokers and it results in passive smoking, so is there any chance that it may lead to severe life problems in further like cancer or something. P.s - i too smoke occasionally and how worst it may result",4
782,I find my throat very dry causing me to have trouble swallowing almost everything except for fluids. This also causes loss of appetite and sleepless nights. Could something have happened during surgery that injured my throat as this wasn't an issue before.,4
784,i have been coughing up white and sometimes green mucus for 10 months now. My doctor told me that I have a deviated septum. Will a septoplasty help my coughing problem?,4
793,I had Septoplasty through Hemitransfixion 7 months ago. and Inferior turbinates surgery too. but oddly i am having decreased olfaction and dried nose (almost half a day) this symptoms make me crazy. i want to know what is going on... added pictures are before-after pics.. and i have question about the pics my deviated position is Vomer? and is there possible that after septoplasty (through hemitransfixion) can cause ENS?,4
795,I had my septoplasty surgery a week ago but I can barely breathe without the nasal decongestant. Is this normal?! Is it too early to judge? When will I feel improvement in my breathing?!,4
799,i smoke marijuana for my back pain and i smoke every day am iable to continue smoking after the surgery or will i have to quit until i am healed and if so how long is the recovery time,4
803,Is it possible to get into an ENT to get a septoplasty done quickly? I keep calling and it is hard to get an appointment. It has just gotten to the point of ridiculous.,4
816,But even during winter when I don't have allergies my airways are so small I have a hard time breathing through them. Ever since I was little I remember hating my nose touched because than it would tingle and run. When I kiss my boyfriend and my nose gets pinched close it immediately starts to tingle and runas well. Also when I pull on my nose ring to open my nose I can breathe sooo much better. It is so frustrating and I'm to the point I want it fixed but I'm not sure what can be done?,4
819,"After septoplasty and IT reduction (7months ago) I often feel decreased olfaction... can't smell little agitating air I think the air can't reach superior turbinates which has olfactory nerve and the reason is reducing IT therefore the airflow had damaged when I grab each nostril outside and toward up, I can feel improved Olfaction In the OP(septoplasty), Doc removed my nasal septum partially.. this can be a problem? and IT has olfactory cells?",4
820,"I am now in my 6th week post septoplasty and have begun working out again. I beleive that may be the cause of my bleeding as it has happened three times this week and never before. It doesnt happen while exercising, but rather slightly after, if i breathe hard through my nose to clear it out or to cough out some phlegm, i suddenly have a serious nose bleed. Please help",4
822,"I had a septoplasty two weeks ago and had a pretty good recovery. Been able to breathe really well on both side up until this morning. No issues doing sinus rinses except I ran out of distilled water, so I went 24 hours with out doing one. When I did one I used boiled water Friday night and it was clear no issues. When I woke up right side is nearly 100% blocked and left side is 100% useful/useable. Being the weekend I am concerned about waiting to call me ENT office until Tuesday. Is this ok?",4
824,"I had my septoplasty to fixed my deviated septum and I'm now at home recovering. My nose has become swollen and stuffed with an endless supply of...something. I know my nose is constantly running with a clear liquid and some blood in my left nostril. Because both of my nostrils are constantly stuffed, I can't seem to fall asleep. Either I' swallowing which is causing my head and ears to pop, jarring me awake, or my body is trying to snore and I'm choking. It's scaring me. What can I do?",4
825,"I had a septoplasty and turbinate reduction at the end of December 2016. 4 weeks ago I was fixing the couch cushion and slipped and hit myself full force in the nose. Since then, I have had a lot of PND and a constant cough. I'm really worried I could have potentially messed up something but not sure if I could be overreacting. I've been taking allergy medicine for my slight allergy I have but no help.",4
830,Id say 70 percent of the time both nostrils are congested in the degree. I seem to always be nasally which affects by voice. Also I have researched that being an open mouth breather and or sleeper can cause a copious amount of long term health concerns. I'm asking if this is worth it. I believe it is obviously because of my abnormal structure and inability to breathe.,4
833,"Hello, I have had so much trouble with my sinuses and breathing for over 10 years following a tonsillectomy. I had a septoplasty a few years later to try help my breathing, but it didn't help. I had a CT scan and the doctor said it was normal &amp; they don't think surgery would help my breathing. I have checked normal CT scans online &amp; mines looks different. I have attached CT scan images &amp; photos of my nose. The CT scan showed the back right side of my skull is weak, could this be related?",4
835,"Hello, I had my nose done today this morning and it 8pm now. I absolutely cannot breath what so ever and the packing was taken out already, I cannot sleep as I am gasping for air as I can't breathe. How long can I anticipate not being able to breath for? Additionally how long will my nose bleed for.",4
838,"I had a septoplasty and a rhinoplasty done 3 weeks ago and I am still unable to breathe out of the side where the septoplasty was done. I can see up into the nostil, which I couldn't do before as it was blocked but I am still unable to breathe out of it. How long does it usually take to be able to breathe better after a septoplasty?",4
841,"I had an ENT do an endoscopy and he said that I did not have a deviated septum and my turbinates were swollen from allergies, but I've tried every possible thing, nasal spray, saline, and nothing works. Plus, i have no allergy symptoms. Is it possible for a deviated septum to not be diagnosed/found using endoscopy compared to other methods like CT scan? I feel cartilage sticking out of the left side of my nose and on the right side I feel cartilage inside my nose. Do I go to another ENT? Help.",4
842,"Many people have turbinate reductions, but the people I have asked say that the doctor never explained to them what turbinates are before they agreed to surgery. Since most people have no idea what turbinate are, can a person really be expected to give informed consent to removing part of an organ that is very important to their breathing?",4
845,Good morning sir. I I have a frequent congestions of one my nostrils however for a short periods of time they cease. The doctors told me earlier that I have a nasal septum deviation but then there was no congestion or at least I didn't realise it was. So the question is whether the congestion is caused by nasal deviation or rather by polyp? Is it possible to straighten the septum by pushing it with finger without any else remedies? And is it possible to conduct surgery without using drugs?,4
846,I had surgery for deviated septum 2 month ago. Still looks the same. Is there any way to fix this without having to go through entire process again?!! Can you guess before from after??,4
852,"I'm 23 and have chronic sinusitis. Recently took CT scan and report is shown as MUCOSAL THICKENING IN BILATERAL ETHMOID, MAXILLARY AND SPHENOID SINUS. AND DEVIATED NASAL SEPTUM. My doctor going to perform FESS Surgery and Septoplasty next week . Is FESS procedure safe? I saw some sites says it has serious complication because of brain and eyes. I am scared.",4
854,I'm scheduled to have endoscopic sinus surgery and a septoplasty in a couple of week and feel as though I'm getting a head cold that usually turns into a sinus infection (which is partially why I'm getting the surgery). If I happen to have a sinus infection the day of surgery will they still perform it since that is the problem they plan on correcting anyway?,4
855,I'm a 66 y/o woman who had deviated septum repair and turbinate reduction six months ago but my congestion and breathlessness is getting worse to the point where I feel like I'm dying. I can barely walk without seriously hyperventilating. My current ent keeps saying everything looks fine but now it has gotten to the point where I feel like it's urgent but I don't know if I need to find another ENT or go directly to a plastic surgeon. I need a surgeon who will accept my medicare.,4
871,"I've asked this question before, but I'm now 14 months post op, so want to revisit. I had a revision septorhinplasty last year. It did not go well. My PS caused a buttonhole, my nose is bigger than ever &amp; I can now barely breathe, however the thing I'm most upset over is the large visible bump next to my buttonhole scar. My PS injected it with steroids a few times, but that did not seem to help. I have a follow-up appointment soon, but want some other thoughts too...what could this bump be?!?",4
874,"I had seplotplasty yesterday and although I do take lots of naps, I struggle to sleep at night because all of a sudden I wake up when I feel my nostrils breathing in my packing (on the left). How can I avoid doing this (if possible)? Naomi",4
881,My bleeding is not very heavy anymore. I atill keep breathing by my mouth. These are self absorbable packings. One came off in pieces through my throat on rhe first day.Im waiting for monday to call dr office. I can breath sometimes but i is it safe to breath by my nose?,4
885,I had a septoplasty about 4 months ago &amp; I've been having an issue with my nose running. More so in cold weather but I can go from fine to dripping in seconds. This never happen before. What can this be?,4
889,"I have a mild case of septal deviation causing chronic left nasal blockage and chronic fatigue. I want to do the surgery, but online horror stories have made me very reluctant. Though I feel the potential for a more energy and a good nights sleep would greatly improve my quality of life, I cannot come to a decision on risk-benefit analysis. How often do complications (a) such as changes to the nose appearance, (b) septal perforation, (c) vision damage, and (d) brain fluid leak occur?",4
892,"Bad bus accident caused severe comminuted nasal fracture and deviated nasal septum . Nasal bone repair and septoplasty performed . Today makes 10 days post op and my nose appears to be crooked . Surgeon says nice and straight when cast was removed day 7 but family and I see differently. Please tell me it's just the swelling . My pointy little button nose I once had is gone and messing with me psychologically. Please give me hope . Also, what would be recommended for the lacerated scar ? Thanks ;)",4
895,"I have had a surgery one year and half ago , but since then i have a deviated nasal septum and nasal adhesions ...i took too many medicications but its no help , i have to do another surgery ...but a doctor told me not touch the nasal septum and only fix the adhesions .....is this opinin right or not ?",4
896,"I am just recovering from a bad sinus infection. Once the infection cleared I have been experiencing facial pain and pressure which eminates my left nostril to my cheek, molars, and lower eye. My ENT examined me and took a CT scan and says I have a deviated septum with a septal bone spur on the side of the pain. He recommends a septoplasty as a cure for the contact point headache symptoms. Just curious if anyone else has seen patients with these types of symptom and the recommendation.",4
899,"My full sense of smell has not returned following my surgery over two years ago. Is there anything that can be done to get it back? Right now, its as if my nose is stuffed up all the time and I cannot fully taste or smell my food and other things.",4
900,"I asked this question b/c I can not contact my doctor because I had the surgery out of my country. The Dr. Told me the splint will cone out in time on its own but the bleeding has stopped and I want to know when I can remove it my self and how, if I can? If there are side effects from the splint staying in for a longtime and what's the longest time it could stay. Thank you in advance to anyone who replies I appreciate It.",4
901,I am getting a septoplasty procedure done on a Wednesday and would like to go back to school on that following Monday and back to work that following Tuesday. Can I go back to school and work with splints in my nose?,4
905,I had a septoplasty 5 months ago and have been experiencing a bad odor that comes and goes. I had a real bad odor before but that was from still having stitches in my nose. What could be the cause ? It's not as nearly as bad as bad as before.,4
914,"500 characters isn't enough to relay all the necessary information of what my situation is. I also know this website is only for advice in a general sense and not for individual diagnosis. So I will ask my question as a hypothetical scenario. In a patient that had a minor bilateral turbinectomy but was still having issues after healing had ended, what method of turbinate reduction would allow for the smallest and most precise reduction possible if they went ahead with a follow up procedure?",4
917,i did septoplasty surgery but now my doctor said there is collection of blood in your noise and it will happen 1 time in 1000 persons what should i do,4
919,I've had 2 septoplasties but my septum is still severely deviated so I was wondering if I could do a third surgery. Is this safe?,4
920,Now i have attempted to let it heal. And it does scab. But breathing too hard or sneezing to hard just shoots the scab right out. Also if those dont happen after a couple days the scab is large to to point it makes breathing the nose very difficult and after some frustration. I eventually break the scab so i can breath through my nose.,4
927,"Sorry, I had a few more questions to my recent post.. This site only allows so many character letters. Please see my pic's as I will add questions to them. 26 yr's ago I had only my dorsal hump removed straight profile upon my recent surgery for deviated septum/inverted V/open roof deform. Son hit me by accident a few yrs ago causing further deviation/facial pain/nil breathing. Dr put ear cartilage spreader grafts on each side of the nose &amp; decided to my ear fascia on septum as I have thin skin.",4
928,"I had a sepoyoplasty done in September '16, with turbibate reduction. Before the surgery, I took an allergy test, which showed dust mites (3.5/10), and other weeds that were low. I've had severe sinus congestion for years, getting worse each year.After the surgery, the DR. said everything went well, and is happy with the results. I still have bad congestion, and wake up not being able to breathe out of my left side everyday. The dr had me use Flonase, which has not helped. Should I see a new DR?",4
930,"It's been 3weeks since my sinus surgery for deviated septum/Sinus surgery I'm clogged up on my rt side the lt side is clear. I still get bloody buggers from my nose daily, I use saline spray just wondering if I can use my neli med to clear out my nasal passages",4
931,It's a week after surgery and I took my splint off because my nose seems to be fine without it. I thought I had boogers stuck in my nose but it wouldn't come out so I looked at it and it's like a cyst in each nostril that are very large! What do I do? Help!,4
943,"I am 49, first fracture at age 15 due to car accident. second fracture at 20 years of age and last at age 32. The longer it goes on the more I snore, snort when I laugh, feel like I have to breath in with more force. feel like I am congested; but I don't have a cold. Have recently been told I stop breathing during night for brief periods (until I open my mouth, then I breath normally). I am overweight; but my breathing improves at night when I open my mouth. what do I do? who do I see?",4
944,"am booked in to have FESS and septoplasty, removal of nasal polyps in 10 days and I am worried about the recovery time as I have a 3 year old daughter. I am a smoker but have dramatically cut down cigarettes and have a healthy diet. I am wondering a realistic time that I will feel back to my normal self after surgery. I'd love to book a mini holiday with my daughter as a thank you for being so patient and understanding while I have been constantly sick and incapacitated",4
946,"I am 6 days post-op for septoplasty. Can I drink coffee today? If not, when can I start to drink coffee again? Wondering about this because I have a load of work to complete and I have completely strayed away from all caffeine, but it is much harder for me to get my work done without a little caffeine.",4
949,I was told by an ENT doc that I need a septoplasty and a balloon procedure to help with breathing and congestion issues due to turbinates hypertrophy and a deviated septum. However he said there's only 50/50 chance my nose will actually look straighter..? I am happy with everything else about my nose except that it's not symmetrical on my face.,4
950,I have had breathing issues and constant nasal dripping every since this surgery along with extreme nasal dryness. Went with the immunotherapy shots for allergies at least 6 mos after surgery and even more recently the breathing has become so bad that I believe i experienced anaphylactic shock last night b/c I am not getting the proper oxygen needed ! Now taking the epi-pen everywhere I go. Pls help I don't know where to go from here!,4
952,I had surgery on my septum a year ago to re align it following a break. It healed well but I do a lot of yoga and when I am doing inversions (going upside down) my nose can feel blocked like I have gone underwater and there is a pressure. Any ideas?,4
957,"I had reconstructive surgery on my nose twice in my youth, having broken it in a childhood accident and when it began to grow extra cartilage. Now, as a 47 year old outdoorswoman who recently spent 2 months in high altitude sun/snow, I've noticed this bump growing on my nose. I have an appointment in late Feb. but I am wondering - does this need urgent attention - basal cell? Is it a cyst that could be removed, or would I need septoplasty to take it off? Thanks in advance for the response.",4
961,"not sure if it was cause from an accident or was born with that. I have a hard time breathing cause the opening is blocking nasal passage, What can be done.",4
964,"Three years ago, I had a septorhinoplasty with extracorporeal septoplasty and goretex on bridge, a complicated surgery. The goretex implant is thin (1 mm) and it seems that little would change without it. The original surgeon offered to remove it, but I don't trust him (he put it without telling me anything). Do you think he is uniquely equipped to remove it because he knows where he put it and the position or can I safely go to another surgeon for the removal? I found another surgeon I like",4
972,"I have had two recent Sinus surgeries/septoplasty. I had a post op SSI after the first surgery in Jan 2014. I had another surgery in 2015 for recirculation. I have continued to have infections in my nose and am constantly on antibiotics. My nasal bone is very tender and appears bruised, red or even broken. Can the infection be in that part of my nose? Can it be repaired? Thank you!",4
973,ENT is on holiday vacation. I read on here that a septoplasty and turbinate reduction does not change appearance. I found a study that does say it can. I really like slight lift that I only needed 1 side (side that was pushed over). Do stints push up your nose like that and make it appear less? The anesthesia staff praised him for his plastic surgery abilities. I do know he didn't break any bone.,4
977,Was getting better until yesterday. Have been using saline nasal spray every 2-3 hours. Keeping my nose clean and crust free. Was told not to blow my nose. Unrelieved severe congestion making it hard to breathe started last night. Nothing helped. I feel like I have a sinus infection now. Sinuses burn coughing up yellow mucous which was previously clear or bloody. Did blow two large clots from right nostril but still congested on the left. What else can I do?,4
983,Hi there. As the title says I am 5 weeks post septoplasty/turbino and while I do have improvement there is still some blockage occurring when I lay down. Is this common at this stage of recovery? Have the turbinates healed as much as they can? Could I expect additional decrease in turbinate volume or is this as good as I should expect it to get?,4
988,I am due to get a Septoplasty next week. I've been told it will make me feel extremely sick for a week after. Is this true? Or is it the anesthetic? I am very nervous about the operation and would like to know what to be ready for.,4
1001,I am worried for the recovery of my nose. I was prescribed a nasal spray following my septoplasty and on the instructions it directed to use the spray and blow my nose. I blew too hard and the packs in my nose flew out before they could dissolve. Should I go to a hospital to have this looked at?,4
1002,"I've thought about getting a nose surgery sinice I was 13. But with time I realised that when people get nose jobs there really isn't much difference on the front view. Of course u get to see the difference from a side view. However reading a lot of testimonies about people with a deviated septum like mine, who got it corrected, they say people around them haven't noticed the diff most times. But I am worried since I like to touch my nose a lot and that might damage the septum again or worsen it",4
1005,"During a surgery that addresses a deviated septum and bilateral nasal valve collapse+ flimsy nostrils, what techniques are used for the operation? Some people have told me that nasal valve work is risky and not typically effective, as if the technology hasn't advanced yet. Is this true? I want to be sure I am undergoing a procedure that doesn't require revision.",4
1020,last year I had a septoplasty done and my breathing problem is still increasing. Before my surgery I went to several of doctors and most of them said I either need a rhinoplasty or I have to restructure your nose In order to breathe better.one doctor said I just need a septoplasty. After the septoplasty I've notice that my nose is very red to the point where make up won't cover it and veins are visible. I chose him because he said I could have the surgery within a month. Not sure what to do now.,4
1024,"Dear sir/madam, I had septoplasty two years back then I feel much better and comfortable. after two years(now) I can't breathe properly. I look my nose in mirror the obstruction is visible how can it came back wat can i do know plz help me.",4
1027,"
	I am having a septoplasty, turbinectomy and endoscopic sinus surgery performed at the same time. What is a realistic recovery period and what should I expect? I am also a runner and understand that I will not be able to run for two weeks after the surgery, does that also include other forms of cardio and exercise?
",4
1029,I snore very loud. I went to an ent and he gave me a nasal spray that helped for a couple months and then stopped working. I went back to him and he recommended I get my deviated septum fixed I told him I wasn't completely convinced so he gave me an afrin type spray and told me to take it for 3 days if it helped they the surgery would be right for me. well it worked and I slept great. My ent think I should get it and family dr doesn't not think I should. ???,4
1035,"No allergies. Suffered from swollen turbinates for over a year. Medicinal therapy gave no relief. ENT recommends Septoplasty / Turbinate reduction. Surgery is Nov 10. For a week I have felt normal. Before this I would have mild to severe blockage during the day and complete total blockage when lying down. This has happened before where it stopped for a couple months and returned worse than before, most recent occurrence lasted from March - Oct 28. Worried I can't have surgery now.",4
1041,A year ago I had septoplasty done on myself and still can't breathe properly. I Went to 2 specialist before i had my surgery. First DR said I needed to have a rhinoplasty with the septoplasty to straighten my nose cuz its more to the left side and told me to not let the other DR do my surgery and the Second DR said that they will only do septoplasty and not rhinoplasty and that they can fix everything in a month. I choose #2. Now I regret going to the second doctor. What should I do now?,4
1044,I am getting my deviated septum repaired when I am awake but I am going to a party two days later and I don't want to wear my nose splint at the party. Is it a bad idea to just take it off for two hours if I am going to be very careful with it? Please help me!,4
1046,"I actually heard from my ayurvedic doctor that after doing a septoplasty it becomes crooked again after a few years.Just want to know if this is true ?? I have a really badly deviated septum and want to have teh surgery but after hearing what this doctor said my parents wont let me have it,,,,,,,,,,,,,,,,,,,,so please help me !",4
1047,"It will have been 10 days since I used cocaine when my septoplasty scheduled. It was dumb and I haven't done it in years. This is NOT something I do anymore and I never plan to do it again, but I need to know if I should reschedule. The amount was probably 3 to 4 lines. Thank you.",4
1050,"I visited the doctor and he said that i have a elongated septum which is blocking my nasal path so i need to undergo nasal septoplasty. After 2 yrs of septoplasty, every night goes thinking about y did i do this? When i try to sleep flat on my back, i wake up several times as soon as i fall asleep because i feel like i am chocked. Also i still have deviated septum appearing from outside. My one nostril is always closed but when both are open, which happens rarely, it feels much better.",4
1051,I'm trying to be patient because I know there is still swelling. but in addition to the blocked nasal passages I have post nasal drip and a sore throat and it feels like I cannot get enough air. When I stand up I am extremely dizzy and tingling in my arms and hands. I cannot even walk across the room without gasping for breath and having to sit down. Is this normal?,4
1055,I've had a septoplasty (deviated to the left) and nasal valve (on the right) reconstruction a year ago and the nasal valve still collapses. Today I had an in office procedure to further reduce the turbinates. How long do they have to heal before I can see if my nasal valve collapse has resolved?,4
1057,"i used to experience a difficulty in breathing before the surgery and since i play soccer U18 i decided to make the surgery. everything went very well until day 30 when i got knocked hard by a soccer ball into my side . sadly i started to experience the same old symptoms , i went to a doc and he said it's still deviated even worse than before. now im going to do another Septoplasty but i need to know is there any risk of septal perforation or even re deviation after revision septoplasty ?",4
1084,"I had my surgery over 2 years ago and my breathing I still great. Clear as it should be. However, I constantly feel like I need to clear my throat. No matter what I do it doesn't help. My doctor said it could be dry mouth do to medication but I do t have dry mouth. My mouth salivates fine. It almost fee like there is a thick mucus that constantly slowly drain in my throats and irritates it. Sometimes I try to clear it so much it ends up getting sore. What in the world is going on? Thanks!",4
1085,"It has been 8 weeks since my surgery. My doctor said I still have nasal linning swelling and he thinks I do not need to use any steriods. However, I am getting impatient is it ok to use Rhinocort?",4
1089,"My doctor never told me I couldn't blow my nose - that I remember! :) My friend who is a RN nurse said I could blow gently. I've blown gently without actually touching my nose, just to relieve snot. Should I go back to my surgeon immediately or wait until our follow up in 6 days?",4
1091,"I have had 2 stents in which were taking out today and I ended up smoking cannabis later that night. It has felt more swollen on the same side it use to deviate to, and I'm worried it will push the deviation back into place? Should I be worried?",4
1093,"I'm about a week in after Septoplasty and recently I've had my nose unblocked and am breathing properly through it for the first time. But as i breathe through it i notice that theres a lot of pressure on the sides of my head, its a strange pulsating and nerve pinching sensation along with the pressure and tightness associated with it. Is this normal post recovery? Thanks!",4
1094,Is there anyway to help sleeping after septoplasty? I had my surgery earlier today and I'm finding sleeping so difficult and the pain medicine is not making me drowsy at all. One more thing. Do I set an alarm to keep rinsing my nostrils and change my gauze?,4
1095,"When I lay down my down side blocks up 100%. I am fine while standing but lying down I have intense pressure. Are the odds in my favor that a septoplasty / turbinate reduction will help this problem? I respond extremely well to Afrin, don't know if that is useful information or not. My surgery is in November.",4
1096,"After a year of trying every corticosteroid spray, anti-histamine, OTC/Rx allergy medication to treat swollen turbinates, my ENT has recommended a septoplasty and turbinate reduction. A short while ago I found the only thing that works is Afrin but you can't take it for extended periods. Afrin keeps my nose clear and lets me feel like I did before my turbinates started having issues. Is this information positive news that points to good chances at responding well to surgery?",4
1102,"I have had septoplasty &amp; turbinate reduction, my nose is broken you can't tell much, however breathing has not improved, my consultant any has written that I have supratip depression and a short columella and a droopy nasal tip which needs fixing using an open formal approach what does this mean? And what surgery would help the problems mentioned above?",4
1106,"I have a tiny septal perforation from a septoplasty and my nose does not stop whistling, any way to solve this issue until i get surgery to fix it? I plan on saving up for a rhinoplasty and to have this fixed with the rhinoplasty but realistically i will not be able to have rhinoplasty for another year because i need to save up... so i need to find a way to stop the whistling as it is driving me crazy. And the sad thing is the septoplasty did not even work and just made it worse.",4
1112,"Against all of me saying that I was a stupid idea I've been gently cleaning the inside of my nose with my finger, not picking at stuff or scraping the crust away just wiping away the stuff that was liquidy inside. I haven't experienced any bleeding or anything that would lead me to believe that I messed anything up. But is there a chance that I could have knocked something out of alignment or something of that sort and if so is there anyway of telling without a doctors visit. Should I be concerned?",4
1117,My ENT has recommended that I have a septoplasty and bilateral turbinectomy procedure performed as I have been suffering with extreme nasal congestion for the past year. Like everyone else who has these procedures suggested I am petrified of getting Empty Nose Syndrome. How safe is a turbinectomy in 2016 and should I suggest a different method to my ENT?,4
1119,"Hi there. For the past year I have been suffering from extreme congestion. My tubinates are doing what they are supposed to, swell on one side to give the other a break, but now they swell much too much and leave me very congested. When lying down, the side that is down swells completely shut and the pressure is extreme, allowing me only 3-4 hours of sleep a night. My quality of life is at an all time low because of how little sleep I get now. Is there any advice?",4
1122,I know it takes a week or 2 to breath well but I'm just wondering until I can breath through my nose even a little? I'm having hard time swallowing and I'm hating it. Also how long is the full recovery? I have less than 3 weeks until school and idk what to do?,4
1123,"So it has been about 3 months since my surgery. For a few weeks I have been picking my nose, I'm not talking about hanging boogers, I mean digging up like as high as I can go! Is that bad? It feels like my nose has been getting stuffier, but it might be because I've been out of sinus irrigator stuff so my nose has been dry. I get a little bit of dried blood when picking. I go as high up as my finger will go to get the dried boogers. What negative effects can that have?",4
1126,"I am 38 yo female and Have major sinus nasal allergies. ENT said I need my tonsils + Adenoids taken out to help with allergies. I had an MRI scan for something not related but I noticed what looks like concha bullosa. When I called and mentioned that I may have this he was not interested in looking at the MRI and said we should just do the Tonsils and Adenoid surgery and not mess with the turbinates. What do you think, can you see anything on the MRI that may be causing this grief? Thank you!",4
