,title,cluster
1265,"My doctor performed a extracorporeal septoplasty to gain width in bridge for my rhinoplasty. I cant seem to find much info on this procedure, except that it involves taking out the upper lateral cartilage and placing back in. Since cartliage doesnt reattach itself to the bone, how is this area kept in place? Is the centre cartilage somehow reattached to the keystone area? I also hear dissolvable sutures are typically used although what happens once they have dissolved? Thanks you",2
1267,"Three weeks ago I have a septoplasty and turbinate reduction. I know I have to slowly get back into things, such as lifting, exercise, etc. However, the doctor and I never talked about hunting. It's turkey season and I wanted to know if I could go turkey hunting? I of course would be shooting a shot gun, but would take precautions, but wanted a doctor's opinion before proceeding. Thank you in advance.",2
1270, ,2
1272,I am a 59 year old woman contemplating surgery for my deviated septum. My question is in regard to down time. I work a 12 hour shift in a fairly dusty warehouse. I do heavy lifting occasionally up to 30 lbs throughout my shift. We have no light duty work. Can you give me a rough estimate of the time I should take off of work?,2
1273,What type of recovery period is necessary? How much time generally would you have to be out of work?,2
1278,"I still have quite a bit of pain. I was wondering if I can wear sunglasses after 2 weeks. Thank you, in advance. I greatly appreciate it.",2
1281, ,2
1282,"hole is about 2cm or bit less my gp is an old doctor he tells me nothing can be done the white cartilage line in back of hole never heals ,scabs aches bleeds and inflamation",2
1283, ,2
1289,A facial surgeon (cosmetic) or an ENT? I'm concerned about an ENT's devotion to aesthetic issues and a cosmetic surgeon's ability to correct the therapeutic issues. There are board certified plastic surgeon ENTs in my area. Thanks!,2
1291,How do you know if you have breathering problems because of enlarged inferior turbinates you are born with or if they are enlarged temporarily due to allergies?? Curios,2
1293,"The procedures include: submucous resection inferior turbinate, endoscopic total ethmoidectomy, endoscopic maxillary antrostomy, and resection of concha bullosa, as well as septoplasty. Please see attached images. My health insurance company is saying the only one that is medically necessary is the septoplasty. I have had headaches my whole life as well as a form of obstructive sleep apnea requiring use of CPAP machine, which is hard to tolerate in my sinuses. Also very stuffy R side of nose.",2
1297, ,2
1298,"I belive I have a type C CURVED caudal septal deviated tip. Large nasal turbinates. No external valve collapse, internal seems OK. Each surgeon has a similar L strut approach with turbinate reduction. I just consulted with a triple board certified surgeon in the Los Angeles, Southbay who has actually performed several caudal septal deviation surgeries. He recommended a caudal septal replacement with a high complication rate! Is a curved caudal septal deviated tip that difficult to correct?",2
1300,How soon can my athletic 19 yr old grandson resume his passion... College competitive soccer??,2
1303,"I am concerned my caudel septal deviation is a complex surgery with multiple approaches further complicated by surgical bias. Certain approachea have a low success rate. Which approach works best? Cash only patient, male 41, no previous nasal surgery. I am suffering from restricted nasal airflow primarily on the right nostral, chronic clear nasal discharge, caudel septal deviation, and enlarged nasal turbinates. Which rhinoseptoplasty with turbinate reduction approach has highest success rate?",2
1309,"Had septoplasty, turbinate reduction and FESS 4 weeks ago ( 2/9 ) bilateral ethmoid artery bleeds required 2nd emergent surgery R side cauterized, L side cauterized and packed with dissolvable packing",2
1321, ,2
1322,If so is there any way you can tell if it is genetic or trauma based?,2
1332,What is the risk of empty nose syndrome in turbinate reduction and septal perforation in septoplasty? Are these procedures suitable for someone who has allergies but not currently benefiting from long term immunotherapy?,2
1333,"Had a septoplasty along with anterior turbinoplasty of inferior turbinates w/ debrider, worked very well. Upon palpation I can feel the area of cartilage left behind to support the nose, versus the empty central section where cartilage was removed, there seems to be quite a difference in hardness. But upon palpation more posterior to the empty central septum I can feel an area that seems to be bone but it bends slightly upon pressing inwards on it. Is that a normal property of the bony septum?",2
1336, ,2
1340, ,2
1345,"j34.2 deviated nasal septum s02.2xxA Fracture of Nasal Bones, Initia lEncounter for closed fracture. j34.3 hypertrophy of nasal turbinates j34.9 Unspeified disorder of nose and nasal sinuses. Plan: Patient has failed medical management with nasal steriods for over 6 weeks and would like to be returned to his preinjury state. He would benefit from a nasal septal reconstruction, bilateral inferior turbinate reduction, repair of nasal vestibular stenosis AND open reduction nasal fractures.",2
1349,my mother just suffered from septoplasty. her doctor told that clean the nose daily 2 times with warm water adding salt and cooking soda otherwise surgery may fail. I want to just know which type of soda did he sugest to add in warm water with salt to clean the nose and why this process is necessary?,2
1351,"What I mean is, other than opening up the septum again and physically looking at the cartilage or use an endoscope to view what's between the mucoperichondrial flaps, is there any way like c.t. scan or possibly digital palpation to know exactly where cartilage is and where it isn't?",2
1352,"Hi everyone. Newbie here! :) I'm booked in for an open septoplasty with Dr Tahery in July and was told my surgery will be quite complex. From what I remember Im having a slight hump removed, length shortened, columella reduced, tip reduced and whole nose straightened slightly. Does this sound like a lot? Or is most of this performed during a usual septoplasty? It is costing more on the high side (which I expected) but I'm just hoping it all goes well! July can't come quick enough!!",2
1354,The medial crura were telescoped onto the caudal end of the septum to shorten the nose. It says they were held in place with mattress sutures. Can these sutures be released to make my nose look longer again?,2
1358, ,2
1361,I am scheduled for surgery for a deviated septum in a month. I was told to stop smoking 2 weeks before the surgery. I've been slowing down how much I smoke a day getting ready. My question is this. I make my own cigarettes using pipe tobacco instead of cigarette tobacco. Do I still have to stop smoking 2 weeks before surgery smoking pipe tobacco?,2
1364,SHOULD I GO TO AN ENT,2
1365,Does septoplasty fix the droopy nose ??,2
1366,(I have a hooked nose) does this make the hooked look disappear or it does not affect that?,2
1367, ,2
1369,Sir want a straight nose....should it is possible??,2
1375, ,2
1376,This is a follow up from a previous question where the pictures didn't post.,2
1382,How long after my surgery for combined rhinoplasty and septoplasty can I get a facial ? I noticed the day after surgery that I suddenly am covered in blackheads ! Do I need to take special precautions after surgery? Thank you :),2
1384, ,2
1386,Which one hurts worse,2
1390, ,2
1392, ,2
1396, ,2
1404,6 weeks post sinus surgey / septoplaty i have throbbing pain on face often increase while walking. My ENT said my sinus are still swollen,2
1407,I was wondering if I could start wearing glasses again. I'm scared to start if I'm not supposed too.,2
1411, ,2
1415,"Septoplasty and recently turbinoplasty for both surgeries the gap will be 1 year. Even after both surgeries, doctor told there will be improvements but I couldn't find anything loud sound during snoring only has increased. My height is 5.7 and weight is 85. Please kindly suggest me to get rid off from snoring problem. Looking forward for your valuable comments Thanks",2
1423,"Just had a ct face done last week. I have been having facial pain, trouble sleeping, and constant right eye watering since last August.",2
1424,"If so, is it only a portion of the caudal septum or the entire caudal septum?",2
1426, ,2
1429,Just wondering by the picture if you could tell it was likely.,2
1436, ,2
1438,In a couple weeks I am getting a full set of implant dentures in my top jaw. How long should I wait before getting septorhinoplasty done? Will it effect how my jaw heals?,2
1442, ,2
1444,"I had a septoplasty done a month ago. From the results that I have I feel that caudal septoplasty needed to be preformed to get the desired results and wasn't preformed? Is a caudal septoplasty covered by insurance? Is it dangerous to preform one after already having one septoplasty preformed? I plan on waiting a year to have another operation, unless advised otherwise. Thanks",2
1451,Why is the piece of skin there and how do you get rid of it?,2
1455, ,2
1458,Is the septum completely removed from the nose during septoplasty?,2
1461,"Breathing through my mouth is very laboured, as if I had to pull something apart. Is this normal?",2
1463, ,2
1474, ,2
1485,"Hi, My name is Faisal, Septoplasty since last 6 months, problem is my nose is stuffy and my upper jaw inside mouth numbness or tightness due to headache, ear pain, so please guide us what to do?",2
1495,"
	Can any slight nose-straightening be done during Septoplasty, or is that strictly Rhinoplasty?
",2
1511,I'll be getting the surgery on July 24th and I have a vacation planned for a weekend to Boston on July 31st. Will I be able to drive and enjoy myself?,2
1512,I'm considering surgery.,2
1521,Is a septoplasty a feasible surgery for a deviated nose apparently caused by hemifacial macrosomia? My nose is bent to a side and it is quite noticeable and and throws the asymmetry into relief. Could it be somewhat straightened?,2
1532,I am deciding between a septoplasty and a septoplasty with implemented grafts with cartilage taken from my septum to open up my nasal valves. How long and what is the recovery process of a septoplasty with implemented grafts taken from septum cartilage v.s. just a septoplasty?,2
1540,"I have a caudal septal deflection. My surgeon recommends an open septoplasty with a w incision, instead of closed septoplasty surgery. Is this a reasonable request for a better outcome?",2
1544, ,2
1546, ,2
1553,can I sleep on my side after nasal polyp removal,2
1556,cant breath at night again,2
1562, ,2
1567,Why nasal septum deviated ??,2
1574, ,2
1575, ,2
1583, ,2
1586, ,2
1588,"against my mothers wishes (sorry ma) i plan on getting a septum piercing so i can wear a CBR.., before doing it, am i going to cause a deviated septum problem that requires fixing later?",2
1598,Upper bone of my nose is deviated and my nose becomes long . I always feel pain in my nose position becomes worse with time,2
1612, ,2
1622,"Bone is melting from one side ,and my nose again looking very bad after septoplasty",2
1630,"I am having DNS with b/L maxillary sinusitis without excess phlegm or runny nose. I feel suffocated all the time, even can't sit in front of a fan. My noses are blocked with the sensation of itching and can't sleep with comfort. What should I do?",2
1639,"I had a septoplasty and rhinoplasty about 12 hours ago, and I keep accidentally making a grunting/snorting outward sound because my body wants to breathe through my nose naturally. I also keep accidentally scrunching my nose because of moving my eyebrows or touching my face. Is this really bad? I also accidentally ate hot soup and took some Advil which apparently is not advised.",2
1644, ,2
1647,"Toddler just had turbinates reduced 2 days ago, he cant barely breath because of debris blocking his nose, should i clean his nose?",2
1649,"I am scheduled for a septoplasty, turbinate and rhinoplasty in 5 weeks. Chest x-ray and cat-scan came back clear for any other issues.",2
1651, ,2
1652, ,2
1669, ,2
1671," Hi, I'm scheduled to have Septoplasty with Inferior Turbinate Reduction to relieve nasal obstruction. I am concerned about developing Empty Nose Syndrome (ENS) after the procedure. Is ENS something I should be concerned about enough to cancel the procedure",2
1674,Food.,2
1678,She uses a lenses that drops down from a headband. Should I be concerned or is this equal to endoscopy? What percent (ballpark) use endoscopy as the standard today? Thanks in advance!,2
1702,"Empty nose syndrome from over-resection of the turbinates has ruined the lives of thousands of people, though there is a growing awareness of this problem and the importance of conservative treatment now. What are the best approaches when treating the turbinates to ensure ENS doesn't happen?",2
1704, ,2
1706, ,2
1712,"Hi Its hard to breath through my nose, especially, during exercise (started about years ago) I had a CT scan. The ENT Consultant stated that my nasal airways are narrow but not worth the risks of surgery. Radiologist's report: There is some minor mucosal change in both maxillary antra. No other evidence of rhinosinusitis. Both ostiomeatal complexes are clear. There is no significant anatomical variance of note. The cribriform plate is not lie particularly low. Is there anything that can be done?",2
1717,I hve had septoplasty 12 days back and look like a pig wth uneven nostrils. will this change. I'm totallydepressed and horror plus my smile has changed.,2
1718, ,2
1724,"( the inner corner of my left eye is different, which makes my eye appear smaller)",2
1725,Everytime I swallow I have a honking sound an loud ear popping sound my husband can even hear the sounds. Is this normal?,2
1727, ,2
1732,i seemed to be recovering well with no complications. this morning i awoke with a massive nosebleed that would not stop for approximately 15 minutes. it was gushing from my nose and a large clot came out approximately the size of a penny. i was really worried with the amount i lost .what am i best doing to ensure it does not happen again. thank you stuart busby,2
1734,I was not able to find any clinics in North America that perform modern non invasive septum correction. (like Laser assisted septal cartilage reshaping (LASCR) or septochondrocorrection). Could you please advice whether there are any ENT doctors in North America who started to use this modern non invasive procedure?,2
1737,Can tracheal intubation for Septorhinoplasty could have damaged my vocal cords? I have hoarseness and can't develop my voice at all. I'm 4 weeks post op. Will this hoarseness go away?,2
1745,Hello! Could you check this photo? Is everything OK with my nose? Apart from septum deviation.,2
1746,"I had heard some patients had developed ENS even though their turbines weren't touched, is ENS a risk with any kind of rhinoplasty?",2
1750,When performing septoplasty or harvesting the area for grafting material how much cartilage is generally removed? If you take too much would that mean the danger of a perforation or collapse could increase?,2
1752, ,2
1765,I had a revision septoplasty exactly one month ago. About how long should I wait until I can gently blow my nose and wear eyeglasses or sunglasses?,2
1766,My ENT surgeon suggests open septoplasty (V-incision on columella) because deviation is close to nostril & may do grafting to ensure nose has strong support. She will use internal splints & packing after surgery. She will also do a turbinoplasty. CT Scan picture at 0-0 and 0-(-53),2
1767,Surgeon A suggests open septoplasty (V-incision on columella) because deviation is close to nostril & may do grafting to ensure nose has strong support. Splints & packing should be used after surgery. She will also do a turbinoplasty. Surgeon B says open septoplasty is not required & should be reserved if I want improved appearance. Splints & packing is unnecessary as it is uncomfortable. He says support is adequate even with a trimmed septum cartilage. He will also do a turbinoplasty.,2
1770,"Had Sinus surgery/Septoplasty March 31. Turbinates not touched (said normal), doc says sinuses look fabulous. Since surgery persistent feeling of 75-80% obstructed right side and numbness. And nose shape has changed(tip more full, right side flare). Doc revealed Yesterday right side still deviated 1-2mm but says airway is ' very adequate'. Blames allergies, says could improve with time. Said if I opted for revision, would wait 18 months, but could cause more problems(?) Seeking advice.",2
1777,Can rhinoplasty fix the problem?,2
1788,Will my braces cause any complications during the surgery? Must i get it removed before going for the operation?,2
1824,"my grandaughter head butted me pretty hard accidently of course one week after the septoplasty. i bled for about 3 minutes, and it hurt real bad. do you think i damaged anything?",2
1838,hi i'm laila i'm 21 years old and i have Shortness of breath in hot weather and daily headache i started taking Medication Sense my headache now is less than before but i have problem in breathing in hot and wet weather also everytime i wakeup One of the nostrils closed will the surgery solve my problems??,2
1840,My nose is not working every day I use nasal spray,2
1842, ,2
1843, ,2
1846,What should I do I had a septopplasty 6 months back after there was adhesions developed. The adhesions was removed soon I discovered there was hole in my septum,2
1848,Swelling has steadily decreased and slight bleeding when removing excess mucus with tissue from open skin is healing. What would you advise for the participation in training and direct exposure with pepper spray considering above details?,2
1852,"The problem has arisen from last week , I couldnt breath properly from operated nostril , it feels like very dried in my air pipe end of throat , I drink plenty of water but it doesnt go and deep breath also ends with cough.. even little walking give me high breathing. Please suggest",2
1856, Please quote price?,2
1860,"my nose gets congested on 1 side then switches later. believe this is a turbinate obstruction. during a septoplasty would they remove this entirely? if not, why not?
&nbsp;",2
1863, Does Insurance Pay For Any Of this? Every year My Ability To Breathe Worsens.,2
1878,"Suffering rhinitis, nasal congestion and post nasal drip. Very puffy eyes. Mouth breathing most of the time. Thanks.",2
1895,"What should I buy, what will i be able/want to eat?",2
1900,I had a bilateral tubualtant reduction with a septoplastie last yrs then ive developed a hole in my nose that wistles worst when I lie down in peeds my sleep so much I carnt breath properly and whisltes so much it gertting worse,2
1902, ,2
1903,"This is a followup question to this one: http://www.realself.com/question/rhinoplasty-septoplasty5. My doctor recommends septoplasty along with turbinate reduction (if not cured by septoplasty alone) as separate surgeries with a month gap in between. I thought they both could be done in a single surgery. Also, there is a 5 day hospitalization involved. Is this the common case? Aren't these done in an outpatient manner?",2
1923, ,2
1926,"I'm searching for a surgeon around Boston, MA to give me a septoplasty and consultation. I keep looking at surgeons, but EVERY single surgeon I search I can find horrible reviews that scare me. For example, even the top rated surgeons I search have some reviews that say This Dr. destroyed my life! or This Dr only cares about money!. I can't find a doctor with all or mostly positive reviews. I see doctors with only SOME positive reviews at best. What to do? I want to breathe right:(",2
1930, ,2
1933,"I have made septoplasty do but that not remained successful and resulted negative in releasing a little hump so, I want to make these correct I request you sir to guide me well in India",2
1941,In septoplasty does the doctor deal with some bones or only cartilages and is it possible to have only septoplasty for broken nasal bones with no rhinoplasty,2
1951,I have some concern about septoplasty does this surgery only deal with the middle cartilage for broken nasal bone or they might try to manibulate bony structure?,2
1955," Hi, Been miserable past few months. My symptoms: nasal congestion (worst after night), headaches, fatigue and borderline sleep apnea. See CT scan. Did try Nasonex and saline irrigation for 3 months without success. Your opinion?",2
1958,Is it safe to have a septoplasty at 16,2
1964,I did septoplasty one week ago and now i feel better and i can walk but can i lift heavy weight ?,2
1967,Will slightly tilted nose due to septum deviation be corrected during the Septoplasty.&nbsp;&nbsp; I don't really need anything else to be changed.&nbsp; Thank you,2
1974,"I received a pathology bill from my recent septorhinoplasty. Is it odd that I, the patient, needs to pay this bill? When I initially received a quote from my doctor regarding the procedure, I was assured that the quote covered the costs associated with the procedure.",2
1977, ,2
1980, ,2
1985, ,2
1987,"Respected doctor, I have a hole in septum because of septoplasty surgery, due to which crusting and blockage of nose hurried me and I frequently drain nasal passages with luke warm salt water added baking soda. I fed up with above process that requires no particular time. I also take medicines like dezacor or deflazacort, solsphre, nasoclear (saline spray), levocitrezen etc., Please kindly sort out my problem for which I shall be grateful to you. thank u sir, murty",2
1999, ,2
2001, I got a septorhinoplasty 4 weeks ago,2
2003," A week ago, I had a Septoplasty procudere done. Since then, I have been getting constant headaches varieing in different locations but mainly near the front, above my forehead.",2
2005, I can barely breath on one side only. I seem to baffle doctors. Can it be fixed???  Updated from Can this nose be fixed? (photo),2
2007, ,2
2013, Will this worsen if I don't receive surgery?,2
2016," It developed about three weeks ago, its not from drug use just from a bad habit of always picking it",2
2024, What is the best source for a nasal bridge implant. I've had a septoplasty so I'm guessing no avaliable septum cartlidge let? Is rib the best and how long will it last before it has to be redone and is there newer techniques to prevent warping? Thanks,2
2029, ,2
2039, ,2
2043, ,2
2050, ,2
2051, I Can Stick my Finger in my Nose and Push It Outwards?,2
2065, ,2
2068, ,2
2071, Slept well without snoring after the packing was removed.When sleeping I bumped my nose with my hand started snoring all over again. Please respond .I'mvery worried.,2
2076, ,2
2077," after septoplasty 3 days, I feel etching sensation and need to sneeze every time. can I take pseudophidrine HCL (clarinase) to stop this feeling? thanks alot doctor",2
2094, ,2
2114,"
	Out patient, septoplasty, I sat in chair, wide awake, viewing the monitors as the procedure took place, 48 minutes, nothing negative to add, went smooth as silk, 25 years ago... Now I need it completed again, located in Roanoke, Va. no insurance or employment, any ideas? Haven't had a good nights sleep in 11 weeks...Thanks,
",2
2126,"
	I'm to have Septoplasty and it requires an Open Approach with the cartilage removed, repaired and reinserted. How long is the down time for such a procedure?
",2
2127,"
	i am an orthopaedic surgeon practising in lucknow my wife had a septoplasty with tip refining surgery three months prior the swelling has reduced to 30% .could you answer by what time are the results evitable ..kindly do answer
",2
2132,"
	I am considering a septoplasty. I have seen some awful scars from septoplasty done on light-skinned patients: http://www.atlantaplastic.com/wp-content/gallery/septorhino-03/septorhino-03e-thick.jpg In that picture, the man's scarring is very apparent. I have dark-skin and I am worried that this would be potentially horrible for me since I could form keloids around my nostrils. Is this procedure safe for me? I have included a picture.
",2
2142,"
	because its getting really hot in here ..just wondering because i dont want to mess with the shape of my new nose !
",2
2148, ,2
2151,"
	I was wondering what the difference was (cost, recovery times, success rates, damage), the implications, and particularly if sinuplasty can be done on everyone or only in certain situations. Also, if there are minimally invasive procedures out there other than balloon sinuplasty. Thank you
",2
2153,"
	I'm a woman whose voice is undesirably deep. I know that there procedures are available to alter the voices of trans women, but what about cisgender women? I'd like a permanent and relatively significant change--more than a semitone. Also, I have chronic sinus infections that cause a lot of congestion, so maybe the problems could be addressed simultaneously. Any recommendations/info? Ideally, I'd like to see someone in the NYC area, but I'm willing to travel if it's affordable.
",2
2160,"
	will my nose become weaker or more fragile after my septoplasty? for example can i box again? or what would happen if i was asaultted?
",2
2162,"
	finally i underwent septoplasty with turbinate reduction. My surgeon told it is very difficult case among his previous 2000 cases.it took nearly 3 hrs. Post op period uneventful. I had intranasal splint at the 4th POD. The splint is bothering me so much with severe headache. Is there any definitive proved evidence for splint. Can i ve any alternative other than this......
",2
2165,"
	I mean in what cases, it should be removed, in what cases, it just need to be reshaped?
",2
2173,"
	If it was removed, can doctors tell where and how much it was removed by CT image
",2
2177, ,2
2182, ,2
2193,"
	I paid 8000 dollars for a turbinoplasty &amp; septo/rhinoplasty but a post-op CT shows a deviated septum and polyploid mid turbinate tail. What do I do?
",2
2194,"
	is membranous septum cartilage or soft tissue ? Thank you
",2
2197,"
	Once the septum is repaired during septoplasty, how resilient is it? &nbsp; I underwent septoplasty, turbinate resection and sinus polypectomy on Friday 12/14/12. &nbsp;Scar tissue and a septal bone spur which had been blocking the maxillary sinus ostium were also removed. &nbsp;Splints to brace the septum were placed and they will be removed tomorrow 12/21/12. &nbsp;I feel that the surgeon did an outstanding job, and overall I am extremely pleased with my results just one week after surgery! &nbsp; My main concern today is how stable the septum is. &nbsp;How fast does it fully heal back into place? &nbsp;If I bump the tip of my nose am I going to disrupt the septum?? &nbsp; &nbsp; KBinNM
",2
2215,"
	repair deviated septum.
",2
2221, Where is the cartilage taken from when a spreader graft is needed for septoplasty?,2
2237,"
	I had rhinoplasty about a year ago and have noticed 2 things refer to P1 ) My nostrils are odd sizes and overall structure appears to be uneven refer to P2) My left nostril has a mass of cartilage (?) in it, like a flat surface of skin, compare P2 (the subject) with P3 (the good nostril) Thank you very much anis
",2
2270,"
	when they say no heavy lifting after a septoplasty, what is considered heavy lifting . And is the concern with heavy lifting have more to do with bleeding or can you rupture a suture or dislodge in the nose something by lifting something heavy?
",2
2302,"
	Is the complete removal of a deviated septum, restructure and re-implantation during surgery a better way of correcting a deviated septum? Is this likely to lead to a better outcome? What are the additional risks associated with this? Thank you.
",2
2304,"
	Notes: septoplasty carried out, same time septum relocate centre. Used open technique, collumella strut used support tip and two tip graft; extended graft supported by small graft behind tip. Trans and inter domal sutures with conservative resection of cephalic margin of lower lateral cartilage. Upper lateral cartilage sutured to septum after septal harvest. Dorsal hump was shaved. I'm concerned my nose looks asymmetric like pre-op. I'm 9 days post-op and so understand it is early days yet.
",2
2311, ,2
2316, ,2
2321,"
	Thanks in advance for your time. It's been a rough road as several ENTs &amp; other doctors have missed the diagnosis for so long. 4 years ago, I had a septoplasty followed by a septal hematoma. I also experienced a nasal valve collapse shortly thereafter, but was unaware of what this meant until recently. Can someone explain internal vs. external valve collapse? Also, could there be a relationship between my turbinates being chronically enlarged and the structural issues with my nose?
",2
2322,"
	What is the difference between SeptoRhinoplasty with Septal Cartilage Graft and Revision Rhinoplasty with Ear Graft? What are the consequences of removing too much cartilage from the septum?
",2
2335,"
	Do I need another septoplasty to file the bump? Numbness is finally going away, but bump is there.
",2
2337,"
	Post Septoplasty. What does this mean?
",2
2359,"
	Mucus in right nose is constantly on my tongue In the pass I developed Lymph nodes behind ears but every time I asked a Dr. about them I couldn&rsquo;t get a clear answer Constant inflamed gum due to constant mucus, which has caused gingivitis and lose tooth Split tonsils and I noticed a white substance on them.. help
",2
2365,"
	I Have a Septal Perforation in my Nose. I Live in Nashville and Need Someone to Recommend an ENT to Discuss With. Know Anyone?
",2
2373,"
	My ENT did not think this (attached photo) deviated septum could be the cause of my recurring headaches and sinus infections. Should I seek a second opinion?
",2
2376,"
	Former Navy Diver had deviated septum (90% deviation), corrected at Fort Meade, MD., in 1997. to open sinus passages for easier valsalva clearing for deep diving. The nose was broken, I have the complete medical files. Today years later, an unknown foreign object is now present and getting larger. It&#39;s position is in the tip forward corner of left septum. It is actually causing rouge color an distortion to distol exterior of nose. Is uncomfortable, I touch it too often, and want it out.
",2
2381,"
	Is there anyone in the midwest (Kansas to be exact) if you can&#39;t afford to travel that can fix a surgically worsend deviated septum with a surgically traumed turbinate on left side, a badly placed graft from valve repair on the rt side as well whom will not be preoccupied with the insurance &quot;cosmetic&quot; card, whom can do a decent job with rib cartilage? Can&#39;t afford to spend outlandish amounts of money for it, and shouldn&#39;t have to suffer for life because of previous careless surgeons.
",2
2383,"
	I am looking for specific name recommendations of facial and plastic surgeons practicing in the Bay Area who are especially skilled in primary septorhinoplasty. Specifically, MD&#39;s who are known to specialize in rhinoplasty and/or present frequently on this subject at meetings. I&#39;ve heard about Brunno Ristow who is a member of the Rhinoplasty Society but I&#39;m looking for other names as well to meet with. Thanks for your input!
",2
2384,"18 yr old female had a Septoplasty in 5/09.  She sustained a subsequent injury to her nose and has received recommendation for Septoplasty/Rhinoplasty.  Suggestions on surgeons in the Austin, TX area?If both Septo and Rhinoplasty are to improve functional aspects, will full cost be covered by insurance?",2
2394,"
	My husband is in the 3rd week of his second cycle of Sutent 50 mg daily (4 wks on / 2 wks off) taken for stage 4 RCC. He had a radical left nephrectomy in July 2010 - now has mets to the lungs, adrenal glands, liver, lymph nodes and 1 brain tumor treated by Cyberknife in Oct 2011. He seems to have developed a perforated septum over the past month, perforation is now larger than a pencil eraser end. How can this be treated?
",2
2408,"
	I smoke about 2-4 cigarets a day and have for years. My revision (second) septoplasty / turbinate reduction surgery is in a little over two weeks and I want to immediately quit cold turkey. Is a little over two weeks enough time to avoid complications? should quit before nose surgery. I know I can quit cold turkey! I barley even smoke! Also, I regularly smoke marijuana and I was planning on quitting a week before the operation. Any thoughts?
",2
2428,"
	Hi Just Had Septoplasty Surgery and Snore Louder Than Ever is That Right or a Problem?
",2
2433,"
	I am getting a 30 minute outpatient surgery for deviated septum. I asked pre-op nurse if I could workout before surgery. To get nervous energy out of my system. She said no excercise 3 hours before surgery! Why would excercise be bad? It would relax me before surgery!
",2
2434,"
	A month ago I had septoplasty, turbinate reduction and polyp removal.&nbsp;An abscess developed&nbsp;with painful swelling&nbsp;at the left&nbsp;nostril&#39;s base.&nbsp;The doc thinks I reacted badly to&nbsp;the sutures running through the septum&nbsp;(right&nbsp;- left nostril). He tried a drain which fell out after 4 or 5 hours.&nbsp;Then he removed the original stitching and replaced it with new, wire-like stitches which he says are absorbable. Each time required multiple local anesthetic injections to the upper lip and base of the nose which, frankly, were worse than the actual surgery. He prescribed a course of an augmented amoxicillin. I just took my last one this morning and am scheduled to see him later today. My fear is, now that I&#39;ve exhausted the antibiotic, the infection -&nbsp;which has subsided but not completely disappeared -&nbsp;will come roaring back. At this time, I&#39;m still pusy&nbsp;at both&nbsp;sides of the septum - especially the left as the thing seems to be draining from right to left.&nbsp;Furthermore, &nbsp;I&nbsp; don&#39;t think I can take yet another&nbsp;set of injections into my upper&nbsp;lip.&nbsp;I was in a quasi-state of shock after the last episode. My question: How long does something&nbsp; like this normally take to clear up?&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;
",2
2436,"
	I Have Exposed Septum Cartlidge After Polyp Surgery a Year Ago. Is Any Exposed Cartlidge Normal in the Nose?
",2
2442,Can someone have septoplasty with bilateral turbinate reduction to improve their breathing problems at the same time while improving their look?,2
2449, Is there a particular technique and/or patient scenario that a septoplasty will resolve a crooked nose and airway problem that is highly successfully on the first surgery?,2
2450,"As it's rare to need incisions on the outside of the nose during a Septoplasty, what conditions warrant&nbsp;them? In the&nbsp;case they are needed, is a scar revision surgery required later on?",2
2461, What other things will a septoplasty change besides improved breathing?,2
2463, Are there any benefits of one type of septoplasty procedure versus another type?,2
2466, ,2
2467, ,2
2471, ,2
2477, Is one type of anesthesia referred to as twilight sedation? How often is this option used during septoplasty?,2
2482, ,2
2483,"Are there any special products needed after undergoing septoplasty to correct a saddle deformity, such as ice packs or over-the-counter pain relievers, general assistance? Does a caregiver need to be aware of anything?",2
2484, ,2
2488,"
	Can Nasal Passages Be Drained Withour Fixing a Deviated Septum?
",2
2492,"
	i underwent septoplasty, 6 days back, indication was lost cartilage after septal abscess 4 years back. nw i see bump on my nose. is it due to filling of more amaunt of cartilage in the septum. what is the corrective measure.
",2
2494, ,2
2497, ,2
2498,"Can a tonsillectomy and a septoplasty be performed at the same time, or should they be two separate surgeries and recoveries?",2
2499, ,2
2502, ,2
2503,"
	Oops I was making my kids sandwiches and, I sneezed without any warning and forgot myself and sneezed through the nose. It wasn&#39;t a big sneeze. But even so, I am worried I may have caused damage. It didn&#39;t hurt or anything. But I am annoyed with myself
",2
2504, How many weeks will it take to really see the outcome from septoplasty?,2
2507,What techniques of rhinoplasty or septoplasty are used to correct a long and bent nose with an excessively narrow bridge? How complex is the surgery for a young healthy patient?,2
2509,"
	and keep having a strange sensation as if I am having a nose bleed but there is nothing there. The ent specialist says my nose has healed correctly and pain may be due to scar tissue &amp; cant explain this strange sensation. Can anyone explain this ?
",2
2515,"
	septoplasty,tubbinate,and spreader graft how much?$$$ also time involved?and are comlications increased with more time needed?
",2
2535, ,2
2541,"
	I understand fixing a deviated septum can result in a loss of a lot of blood and some Doctors insist on doing two separate operations. My Doctor said it would take 2 and a half hours to do both - How safe is combining both procedures?
",2
2548,"
	Hi,robbery and assault vic-resulted in a cheekbone/orbital fracture. Overlooked at KUmed,got an awful septo where he cut out bone on &quot;nasal floor&quot;,face looks assymetrical,hair loss, still breathing issues,and whom &amp; how in the world can I get this affordably addressed,let alone locally,if KU suspended me as a patient because of their own conflicting opionions and problems they overlooked? Any constuctive advice,or knowledge of someone I can see whom performs revisional repairs for misfortunate??
",2
