,title,cluster
499,"I had a septoplasty and turbinate procedure done by an ENT specialist yesterday to correct breathing difficulties. My nose now appears wider in the bottom section and looks crooked at the tip. Is this due to swelling or a defect in the procedure? I was told there would be no external changes to my appearance as there was no rhinoplasty. How long should I wait to assess the results? If it remains crooked, what does a revision surgery entail - or will I need a rhinoplasty? Thanks for your advice.",1
502,"Hi, should an ENT be able to see a deviated septum during an endoscopic exam or is a CT scan the only way to diagnose a deviated septum?",1
503,"I have a deviated septum and nasal turbinate hypertrophy that causes a lot of breathing and sinus issues as well as a very large and wide nose that I would like to get corrected. My breathing and sinus issues are more important to me than the cosmetic issue, so I would like to know if there is a difference in recovery between the two procedures, especially since the rhinoplasty would cost more. Thanks!",1
504,I am a 29 year old British male. I want to have double jaw surgery then a rhinoplasty. Double jaw takes 3+ years with braces. I have a severely deviated septum in the top left of my nose. A ENT surgeon said he can put me on the waiting list to have septum surgery but he advised waiting for the 3+ years and get the septum fixed with the rhinoplasty. But this deviated septum bothers me ALOT. Should I wait or should I get the septum fixed first? Thank you,1
506,"Im 19 with low self esteem. People have described my nose as big or pelican-looking. This past year I have thoroughly thought of getting a nose job. I have read about a deviated septum and realized how crooked my nose looks, how deeply congested I am most of the time, and how I breathe incorrectly. Personally, I want a nose job to have a prettier yet natural-looking nose. However I possibly have a deviated septum and would like to know whats next.",1
515,i have minimal deviated nose.. i dont want to cut my nose ..the reason for going laser septoplaty is im undergoing for mastoid surgery (cholesteatoma) so in future due to deviated nose i dont want to go for another surgery again (Eustachian may leads to cholesteatoma)... just for safety side i would like go for laser to remove my nasal wall with minimal risk...,1
540,Im getting a septoplasty for my breathing problems and i know that septoplastys dont change your nose that much but on the side thats crooked from the deviated septum It looks like the nasal bridge is far less noticeable and nice compared to the straight side . So Im wondering if a septoplasty will straighten my nasal bridge,1
551,"
	I have a deviated septum from a break about 7 years back. I snore and always have a stuffy nose now. I&#39;d like to get my septum repaired for those reasons. However, the outside of my nose is crooked as well and I was wondering if straightening the septum inside of my nose will make the outside appear straighter. If it doesn&#39;t, how much extra will I have to pay (estimate) to repair my nose on an aesthetic level?
",1
552,"
	While I know the healing process takes months, especially for open procedures such as mine, I would like to know if there is anything I can do to assist the healing. I had a 5 hour surgery, septorhinoplasty. I had a deviated septum, enlarged turbinate &amp; dorsal hump fixed, as well as grafts to the tip. Should I still be sleeping upright 4 weeks post op? Will this help? Will reducing sodium help? Thank you in advance.
",1
556,I have a deviated septum and the doctor told me I can get a septoplasty but at the same time I want to fix the appearance of my nose (my nostrils and nose are very big). What are the chances a surgeon will do this?,1
558,"I'm afraid of having septoplasty surgery as i've been told that my septum is so damaged that it may need to be completely removed along with its cartilage. What could be used as placement of the septum and cartilage if it can't be reused? Additionally, if there's no cartilage; does this mean I will have to limit my sports activity or wear some sort of protection? Just trying to outweigh these risks. Thanks!",1
560,I am having a surgery for my deviated septum. The surgery is septoplasty and turbinoplasty i'm really worried about the risk about empty nose syndrome or any other complications regarding the surgery. I've read stories where the surgery went bad. I have had deviated septum my whole life. I play sports and workout and also i have asthma but the deviated septum doesn't affect me to the point where i see people having problems sleeping and stuff. i hope it doesn't ruin my life if i get this surgery,1
563,"I have a caudal deviated septum and a tiny dorsal hump I saw an ENT/facial plastic reconstructive surgeon at Vanderbilt who said I am a good candidate for an osteotomy rhinoplasty. I was wondering what would be best to make my nose look better? I dont mind my front profile unless Im smiling with my teeth. Also Im not that unhappy with my tip I kind of like it round, and afraid surgeon will make it too pointy, even though its boxy what are the chances septum will go back to original",1
564,I had a Rhinoplasty in the middle of January and the middle+top of my nose is still deviated. I was not advised by my surgeon to have a septoplasty so I was unaware that it was necessary. Would I be able to have a septoplasty in July/ August without complications and would it finally straighten my nose ?,1
571,"Sixth months ago I had a septorhinoplasty to straighten my septum and reduce my nasal hump. No tip work was performed. However, I think my septum has moved back and as a result my nose looks quite crooked. I think if the tip were less deviated it would look more symmetrical? Also I think the caudal septum is poking through on my right nostril and pushes my nose in that direction when I smile. Would a second septoplasty correct the issue? My septum is just like it was pre op now.",1
574,I believe I have a deviated septum due to an injury when I was younger. I have difficulty breathing out of one side. Please advise if a septoplasty would correct this breathing issue plus my nose seems to be leaning towards the left side a lot more now then a few years ago.,1
581,"I had a rhinoplasty in 2007 which never addressed a deviated septum and Ive suffered through breathing issues for a decade. (And concave nostrils) I have confirmed that my insurance will cover a deviated septum, since Im NOT looking for a rhinoplasty Im confident it should be covered. What are my next steps? should I see an ent or a surgeon, then what? having those concaved nostrils rectified is a must and Im hoping a deviated septum surgery will also correct them.",1
588,My nose is very crooked and I have trouble breathing when I sleep. It is also a bit big in comparison to my chin. Will septoplasty help straighten my entire nose or just nostrils? Would a chin implant give me better symmetry in my profile? Is it possible to ask for a slightly smaller nose with the same shape (minus crookedness) or is that too much to ask for? Thank you!,1
589,"I have a deviated septum, I was told this when I was too young to have the appropriate procedures done to address all of the issues I have concerning my nose. I have problems breathing, chronic migraines and constant nasal drip. Aside from the medical standouts Im also incredibly unhappy with my nose, because of the deviation my nose is clearly crooked. Do I start with my ENT? Or can I go straight to a plastic surgeon who is also an ENT? Whats the best way to satisfy my insurance? Thank you!",1
597,"My ENT told me that I have a slight deviated septum, I have enlarged turbinates, as well as my nostrils collapse when breathing. He has not mentioned a rhinoplasty yet (only septoplasty, turbinate reduction and stents to prevent my nostrils from collapsing) although I am so nervous this changes the shape of my nose that I would want one during the other procedures. I already have a very thin nose and feel any procedure would be noticeable. Do doctors usually offer a rhinoplasty as well?",1
601,Hi I have a deviated septum with spur growth blocking my left nostril which makes it difficult to breathe.I am considering septoplasty/rhinoplasty . Although I am very scared of developing a perforated septum as a consequence to this procedure making the original condition worse. Is it common or it completely depends on the surgeon? Is open rhinoplasty better than closed for avoiding septum perforation. What should the surgeon look out for to prevent it from happening in the first place. Thanks,1
602,Is it possible that my deviated septum is a major contributor to my problem with allergies? Should my deviated septum be repaired? Septoplasty?,1
611,I am having trouble breathing through my nose and am a mouth breather which is why my mouth is always open and never. My nose is crooked to the left and I want it to be straight which procedure do I need to fix this issue.,1
629,Hey i have a deviated septum and i also dislike my nose very much . My nostrils are to big and its just not a good nose so Im wondering what results Can I get with a septorhinoplasty and also how much $ would that be . Also how can a rhinoplasty change the distance between your eyes to make them closer together,1
634,Hey i went to the doctor a few months ago and they said that i have a deviated septum and that i needed surgery to fix t . Judging by this picture  want to know how much it could change my nose and all and the proportions on my face .,1
635,"My doctor said , the surgerythat I will have wont change my septum and dorsal on the outside. If I ever want to correct the outside (septum and dorsal) will it be easy after septoplasty or difficutl?",1
643,My doctor recommended I get a septoplasty to fix my deviated septum because of some trouble breathing and constant sinusitis. The main reason I want to fix my problem is for boxing since I feel I cant perform as well with my troubled breathing. I must have hurt it during boxing 6-7 years ago. Will I be able to box again 6 months after surgery?,1
649,"Hi! I've read many texts saying that after having septoplasy the septum has deviated again with time (different times said from 1 to multiple years). Does the reason of having septoplasty affect the risk of septum deviating again (trauma vs genes)? Is there a chance it will stay as it is after surgery, and if not how many years are to be expected to deviation be renewed?",1
653,I had a septo rhinoplasty with the intent of better breathing and also get rid if the dorsal hump. I had read 1000 times not to judge until one year. My question is- have you ever seen a hump like this completely resolve itself? Any time frame if so?,1
661,"i have a crooked nose which has been bothering me for a while now. i can't breathe through my right nostril properly and most of the time i sleep with my mouth open. I want to straighten my nose so that i can breath better and also have a better looking nose, i don't want to make my nose smaller as i actually like the shape :) but i don't know if septoplastry will be enough or will it also require rhinoplasty to make the nose straight?",1
667,"Hi, I have been experiencing breathing issues, the feeling of not being able to get a good breath. This has led me to mouth breathing. An ent did say I have a deviated septum. I am curious if you think I have a deviated septum. Also the cartilage underneath my nose seems excess, is this from the deviated septum? Also would fixing it provide any extra skin for my top lip, since it is already shortened? Hopefully my questions make sense. Thanks so much.",1
669,"
	What is a turbinate reduction? I see that it&#39;s often done with the septoplasty - are they always done together? Would I need both to help my breathing?
",1
673,"I recently saw an ENT, who confirmed I had a substantial deviated septum which has caused dry throat, nose bleeds, etc.. As you can see by my pictures, I have a lot going on with my nose. My question is this: if I have the septoplasty, but nothing else done to my nose, can the septum become deviated again because my nose is crooked? It seems the older I get, the more my nose twists. If this is the case, I will consider plastic surgery to correct the twisted nose or whatever necessary.",1
674,Plus I have a little hump in my nose. Is it also because of the DNS? I really need to know..,1
701,"When I was little, I hit my face on the corner of a book shelf right between my eyebrows. I believe that is how my septum got deviated. My septum sticks out of my nostril, I have low self confidence and want to know if septoplasty will fix my crooked nose, also help with my smile at all?",1
707,"So after my septoplasty in April I dont know what/how it happened but maybe I hit my face or something and caused for my nose to be deviated again. My left nostril looks like a slit and my right is also uneven but breathable. I dont know if I should see the same doctor or not, please help! ( I also wanted rhinoplasty soon, so maybe I might have a septorhino??)",1
708,"As a 46 year old mother, I need plastic surgery. My lower eyelids are drooping and wrinkly. Since I need to go in and have my deviated septum fixed, I was hoping to have both done, as taking off of work for multiple surgeries is not easy. Also hoping to pay anesthesiologist once. If that's not doable, I also need the fat sucked out beneath my chin. Perhaps I should try to combine those to procedures? Obviously I would pay out of my own funds if insurance only pays for the deviated septum",1
711,I've had a really hard time breathing in the mornings and I don't know if it's because I have a deviated septum or just allergies? Allergy medications haven't worked. My dad had a bad deviated septum and I have his nose so maybe I inherited it.,1
716,"Im a 21 year old male with low income and very unhappy with my nose, I often get fun of it, especially with my family. I do have trouble breathing from my nose and don't know if medical will cover it. Is it possible for my nose be straighten and look normal To other people?",1
721,"About a couple years ago, I went ice skating and fell face forward onto the ice. My nose bleed a lot, but I never went to the hospital. Now my nose is crooked, and I realized it from that accident, just never went to check up on it. I have paranoid that I don't have quality breathing that I should. Would I still qualify for my insurance to help my deviated septum?",1
726,"I have a deviated septum and right nasal valve collapse. My septum pops out and is visible through my right nostril, the side it veers too. Other than my disrupted breathing my nose tip is very bulbous and undefined and a drooping columella. I have a slight hump but it doesn't bother me and for insurance reasons I would not want it fixed as this would probably not be covered due to being a cosmetic procedure. Would a septoplasty procedure affect my bulbous/undefined tip and hanging columnella?",1
728,"I was recommended by my ENT to do a septoplasty and turbinate reduction for breathing problems, and I also want a rhinoplasty. Is it best to find a doctor who more experienced in otolaryngology or cosmetic surgery? Some doctors have websites that say ENT and cosmetic surgery, and some just say cosmetic surgery. Does this make a difference? I currently only have Medi-Cal insurance. I am open to LA or Ventura county. Any advice or recommendations would be helpful.",1
740,"As you can see, I have asymmetrical swelling internally and I feel as though it's protruding quite a bit. I had closed rhinoplasty. Would this be swelling? Has my septum deviated?",1
744,"I have never broken my nose, but have an extremely deviated septum. Also, I'm displeased with the crooked appearance and size of my nose. What's the likelihood of a septoplasty changing the visible crookedness? What would you, the surgeon, find ideal for my face aesthetically if I were to get rhinoplasty as well? Assuming insurance covers the septoplasty portion--approximately how much would it cost to add the cosmetic part in the same surgery? I'm very appreciative of any feedback.",1
758,"Hi, I am wondering what the cost of a septorhinoplasty is in Toronto and whether the procedure is covered by OHIP at all? I have a deviated septum which, although doesnt create problem in breathing, has caused a lot of nose bleeds growing up and makes my nose look crooked. I also have a prominent bump in my nose which I would like to straighten. Would appreciate your feedback.",1
780,"Hi, I was wondering concerning my nose whether i'd be able to make it smaller, remove the droopy bit at the bottom, and make it a more concave/straight shape rather than it's current shape. I was also wondering if i have a deviated septum whether that will create any complications/limitations during the procedure as i'd like to fix that as well. I am 19 so still relatively young and i will attach pictures of my nose below and potential ones. How much would I expect to pay for such a procedure?",1
783,"Caudal septum deviation to right (C-Shape in the middle region of nose), it isn't really that noticeable. I've read it sometimes it makes the appearance of the nose straighter too. The ENT was vague when I asked him but said he could see my nose was deviated to the right from standing in front of me... I don't mind the appearance but would like nose to appear straighten after surgery?",1
790,"I had a septoplasty 2 years ago. I would like to get a septum piercing... would this be ok? I know my surgeon was against them in general, but I am more concerned with the real likelihood of damage based on the piercing being done correctly. Thanks!",1
794,"Deviated septum surgery 10 years ago: I have constant pressure, severe problems breathing and allergies. I was told that I have a 3 out of 4 bend/curve, too much cartlidge was removed, enlarged turbinates, lumps and bumps at the top of my nose between my eyes and I was left with an open roof which is in danger of collapse. The surgery estimate looks like 6-7 hours and I would need multiple internal splints. Thank you",1
802,"After my primary septo-rhinoplasty, my nose looks crooked/curves to the right, my septum still isn't straight, and I still can't breathe from one side. I'd like to know what the procedure for a revision septoplasty is? Would I need grafts? Could grafts be used from my septal cartilage? Would other grafts in my nose (ie tip support graft, etc) be disturbed or have to be removed/replaced? I see a lot of posts on revision rhinoplasty but not enough on revision septoplasty. Thank you.",1
804,My nose has been crooked since I was born due to a deviated septum. Would getting septoplasty (which I plan on doing anyways) straighten my nose aesthically or would I need rhinoplasty as well?,1
805,"I have a deviated nose due to a punch to the face. I constantly get sinus infections, head aches and I have trouble breathing when I sleep. My insurance plan is LA Care/Bella Vista. Will my insurance will cover for the procedure?",1
812,Okay so I feel like I worded my question wrong next time so I will do it correctly this time. I got hit by a metal door as a kid and that caused me to have a deviated septum and my nostrils are too small and they were not like this before. Furthermore my nose has developed a gigantic dent in the cartilage and for some reason it's growing at an alarming rate. I was wondering if a septoplasty and nasal turninate reduction would also reduce the catilage in my gap and over all fix some of the issues,1
827,I know that i need septoplasty . My concern is would septoplasty remove the bone spur that i have at the top left of my nose . Knowing that it was caused by trauma several years ago . Would septoplasty fix the bone spur in order to get a staight septum ?,1
829,"My ENT doctor told me that the deviation occurs far back in my nose. He said that he would only need to remove bone and should be able to leave the cartilage in the front alone. Does this appear to be correct? If so, it appears that a lot of bone would need to be removed. Is it likely that a septal perforation will occur where the bone was removed (now or later)? Will my nose be weaker as a result of the bone removal too? What is the heal time for the procedure? Thank you for your answers.",1
849,"I've asked a few questions on here and have realized I do in fact have a deviated septum. I never had my nose broken, so never thought about it too much. My middle bone in my nose is completely crooked, and I constantly had sinus issues along with what they think is sleep apnea (maybe caused by this?).",1
864,"Saw an ENT &amp; they said I have sinus problems &amp; Deviated septum. never liked the appearance of my nasal tip so getting the Septoplasty would be a 2 in 1 procedure. however I am scared that because some people get swollen on their cheeks after nose surgery, would that affect my malar bags across my cheeks? should I get the malar bags taken care of first before a nose job? (still unknown the cause of my malar bags/ the fluid retention I have in my upper cheeks/tear through which I developed 09/2016",1
865,"I was born with a severe deviated septum and suffer from seasonal allergies. As I've gotten older my breathing has gotten worse. I have always wanted rhinoplasty because I despise my profile and my nose is a bit crooked. I wanted to know if there are surgeons in NEW YORK CITY that will accept health first insurance for the deviated septum and provide financing for the rhinoplasty portion (since I would have to pay out of pocket, most likely). Thanks",1
870,One side of my nose seems to be blocked on the inside. I have a lot of trouble breathing at night and usually wake up many times because of it. I'm what people call a mouth breather which I hate. I also have a bumpy nose which I've wanted to change since I have memory. I would like to know if I could get both procedures done at the same time and if insurance would cover it? Would I have to pay for the cosmetic aspect of the surgery even if both problems are fixed in the same surgery?,1
886,"I have a deviated septum I would like to have fixed, but I also would like cosmetic work done as I have a slight bump in my nose and want it have more of a slope to it. Would I go to an ENT for this? Should I trust an ENT with cosmetic work? Or a plastic surgeon, should I trust a plastic surgeon with fixing my deviated septum?",1
887,"Hello Doctors, I have an asian nose that lacks height. My septum is deviated more to the left and the ENT recommended surgery. I'd like to know if cartilage taken from the septoplasty be reused to define the height or tip of my nose. Thank you!",1
902,"I have gone to my ent dr and after years of allergies and trauma to my nose I need a septoplasty; however do to so much nose trauma the older i get the more my nose is changing shape. I am planning to see some doctors about rhinoplasty, how extensive is my damage and what questions should I be asking",1
915,"I have had a bony bump on my nose ever since I was young. It has always hurt, and recently I started researching and realized it might be because of a deviated septum. Is it possible for a deviated septum to cause a raised bump on my nose, and will a procedure to fix the deviated septum fix the bump on my nose? I hate the way it looks and it's really uncomfortable.",1
925,"I got hit in the nose with a softball when I was in high school and have been having breathing/congestion problems ever since. While I would like to get a rhinoplasty to fix the crookedness of my nose, I'm wondering if I also have a deviated septum. I know insurance will cover part of the procedure if there are medical reasons for it. How would I go about finding out if I have a deviated septum/getting insurance to cover it?",1
929,"I'm 17, and my nose was broken when I got hit in the face several times during childhood. It  resulted in deviation of septum, fractured nose, and breathing problems. I have Americhoice by United Healthcare Insurance without out of network benefits. Rhinoplasty wouldn't be covered, but what about the Septoplasty? Does anyone know a doctor who could perform both Rhinoplasty and have the Septoplasty covered? &nbsp;In line with this, would it be a good idea to have two surgeons perform&nbsp;Rhinoplasty and Septoplasty&nbsp;(covered) separately, or just one ENT surgeon?&nbsp;Some mentioned it would be affordable.",1
935,"When I was 17, I underwent septoplasty and turbinoplasty to correct my deviated septum and reduce my turbinates. I'm now 20 and I have been advised that my mid-lower septum is once again deviated or collapsed and that my turbinates could further be reduced. My specialist advises that I may need to undergo revision septoplasty and revision turbinoplasty but hasn't really explained the risks or their likelihood of occuring. I'm particularly worried about perforation of the septum and valve collapse",1
937,"For the surgery, I would like to make the bridge of my nose straight, and have a shorter rounder end of my nose.",1
938,"Hello. I am a 21 yr old student and 3 years ago I had rhino/septoplasty to correct my nose after having broken it when I was 11. My nose is still fairly crooked, but my doctor said that this was the most that they could do at the time. I feel as though it is just marginally straighter as compared to before the surgery. Would it be worth it to get another surgery, or would this be a waste of money? Also, I had a fracture septum that was repaired. Is this truly as good as it can get for me?",1
941,"First, since I was a child I have had insecurities about my nose. My dorsal hump and tip seem in my eyes to be to large for my face. I am curious what work on my nose you would recommend if any; and if it would drastically increase a pleasant appearance. Second, I have sinus issues and a diminished air flow to my left nostril. If I have a deviated septum would my insurance cover the suregery?.",1
945,Kaiser would cover my septoplasty ; i would like to know if they will cover my hump removal since my nose seems to curve to the left side rite on the Dorsal hump?,1
947,I NEED a narrower nose and have been looking into rhinoplasty but when stumbling upon the price range I realized it could end up being a problem especially if I need revision. I recently discovered if you have a deviated septum insurance will offer to help as long as this is confirmed by a doctor and before wasting my time with an appointment for dosapointment I was wondering if it had the appearance of it. I have had constant nasal issues with nose bleeds and bulbous size I would LOVE help!,1
953,"I have a deviated septum, and my philtrum is always crooked and slants to one side. Could a deviated septum be the cause, and could correcting the deviated septum also straighten the philtrum?",1
956,"I have a deviated septum and i'm going to the doctors about it, but i also have a hump on my nose and i was wondering if that would go as well if i had septoplasty?",1
963,"I have a septoplasty surgery scheduled on the 27th of January, but there's this event i really want to go to on the 29th. I'm not planning on doing much there, just walking and eating, so I would like to know if there's a possibility for me to go there, even if i have to wear a mask. I heard that the recovery for septoplasty is quite fast... Thank you.",1
969,"I've seen a ent surgeon and he's told me I have a grossly deviated septum and also a deviated tip and dorsum, he's told me I would need a septorhinoplasty to correct the exterior look. After researching I'm not sure if just a septoplasty would help the outer appearance to be straight and even? Please help",1
970,"My plastic surgeon said that my septum is deviated, however I do not have any breathing problems. My nose is crooked from previous trauma and I would like to straighten my nose as well as make is smaller in width and shorter. Do I need a septorhinoplasty in order to straighten my nose, even though I don't have breathing issues, or will rhinoplasty work to straighten the nose.",1
976,I have a nose fracture and my nose looks crooked so I tried juvederm filler about 8-9 months ago to make my nose look less crooked. Ive had issues with nasal congestion and some bleeding so I am thinking about a septoplasty to correct my fracture and asymmetrical nose. &nbsp;Is it safe? Thank you in advance!,1
979,"I just left an appointment at Mass ENT. The Dr. said that my nose is the worst deviated she seemed in years. (Almost 100 percent blockage) I am going through with surgery no matter what in three weeks time. She stated to me that no cosmetic changes will be made. However, is there any chance the bump of my nose, size of nostrils, or crookedness of my nose will be changed at all? I'm hoping for something to be changed for the better. What changes can I expect with a nose so deviated ?",1
986,"Hi, I was wondering if from my photo you can tell whether it looks like I have a deviated septum or not? I have difficulty breathing through my right nostril (the nostril on the left in the photo) and It's always bothered me. You can also see I definitely have a crooked nose and I was wondering if that would be due to a deviated septum? If I were to have Septoplasty, would this reduce the crookedness of my nose as well as improve breathing difficulties?",1
987,"My nostrils both used to be around the same size, as can be seen in the photo one of my nostrils is slowly getting bigger as the septum is slowly thinning.",1
990,"I've suffered with difficulty breathing for years, and just recently (finally) found out that I have a deviated septum. I'll be seeing another doctor in about a month for a second opinion on whether a septoplasty will fix my problem, and whether I would need anything besides a septoplasty done. I'm not sure how to go about picking a good surgeon, though. What qualifications are important for the best chance at a successful septoplasty with no change in the appearance of my nose?",1
997,"Is it covered by the government if I have a real problem breathing? I would like to know the price range of an average septoplasty procedure (I'm not looking for the exact price that would be determined by a consultation obviously). Also, I am interested in this procedure primarily because of my breathing problem, would it be covered by the government? Thanks for you time and help.",1
998,"After getting elbowed in the nose playing basketball a few years ago, I noticed in pictures that my nose appears to be pushed off to one side among some breathing problems I've had on that side too. I saw an ENT doctor a few months ago who confirmed I had a deviated septum. However, I only want to get surgery if it will straighten the outside appearance of my nose back to the way it was before. Would septoplasty be the best option here?",1
1008,"I have a deviated septum and it's difficult to breath out of my left nostril. I would like a doctor who is great at achieving symmetrical nostrils and nose. I don't want to go in and come out with hideous nostrils. I really want my nose just slightly improved, symmetrical and a nose I can breath out of! I wanna know if it will be difficult on my nose. i don't hate my nose and if it isn't likely to achieve a natural symmetrical nose I'll just stick to septoplasty alone.",1
1015,"Originally my idea was to straighten my nose since i suffered a little deviation after i was hit several years ago. Therefore i thought those injections were an option i.e with acid hialuronic however after researching i realized that septoplasty would correct the breathing (air flow) problem. Meaning i have a doubt now, if after consultation i am pointed to have the septoplasty once that done, the straightening could be accomplished with nose filling injection?",1
1026,"How long should one wait between having a Septoplasty and a Rhinoplasty or Chin implant? I would like to have it all done at the same time, but my insurance will not cover a Septoplasty if it's done by a cosmetic surgeon.",1
1031,"I was told it's the best to get the septo/rhinoplasty done at the same time. I am not quite ready to have the cosmetic issues (crooked nose and droopy tip) addressed just yet, but I am thinking about getting my breathing issues addressed soon. Could the septoplasty (straighten the C-shape septum and reduce enlarged turbinates) affect the results of the rhinoplasty at a later date in terms of scar tissue and etc? I would hate to jeopardize the results later to have my breathing improved now..",1
1032,"If my septum is deviated near my eyes would having the surgery make my dark circles go away? I know that the shape of my nose won't change, but does septoplasty change the outward appearance at all? Is it likely that my voice will change? (It's slightly nasal sounding)",1
1079,"In a recent revision rhinoplasty I had a lot of tip work done. A window of septal cartilage was taken and used for grafting. My nasal bone and septal midline are off center and in order for me to look right I think it might be necessary to correct that. My question: since I've had septal cartilage removed already, would be safe to still try to straighten out my septum and center my midline? Thanks in advance.",1
1081,I am having septoplasty done as i cannot breath through my nose well but my nose is also crooked and can be seen crooked right side and it is very apparent i was wondering if there will be any change of this after my septoplasty surgery?,1
1092,"Two weeks ago I got a septoplasty, since I had a deviated septum and kept getting sinus infections. I do the saline washes once a day, especially when my nose feels stuffy. Now my nose is starting to hurt again and I keep getting headaches right above my eyebrows. I'm worried and would want to know if these are symptoms of my nose getting infected?",1
1097,I have a severely deviated septum that I plan to get corrected soon. I've spoken to an ENT who recommended septoplasty and 'turbinate reduction.' But trying to decide if adding some cosmetic work is worthwhile. I have a somewhat 'hanging columella' (just based on what I've read on this site). How hard is that to change? I'm aware of the insurance implications but would adding rhinoplasty like this make a septoplasty more complex or add significantly to recovery time?,1
1098,"Had septoplasty &amp; turbinate reduction, consultant had stated that I have nasal supratip depression, short columella &amp; an open formal approach would be used to fix my droopy nasal tip. My nose is broken though, what procedure would fix my broken nose? Would rhinoplasty be an option to fix both my broken nose and droopy nasal tip to health breathing?",1
1103,"I had a bad surgery years ago, to solve it i had another and it helped but couldn't really solve the fact that my nose is not straight , he told me that i needed a septoplasty... and it wasn't that noticeable by then but now it seems it need to have a rhinoplasty again as the sillicone the doctor put to one side to fixed my uneven nose is broken. I need to know if having a septoplasty will help solve this and how many days after it I can have a rhinoplasty for the sillicone to fix my uneven nose",1
1114,The doctor told me they would shave bone and remove cartilage from my nose...will this procedure straighten my nose??,1
1116,What will the doctor have to do when he sees that my septum got bent? Will I have to have surgery again?,1
1124,"I'm told I have a deviated septum, therefore I need a septoplasty in order to correct the cosmetic appearance of my nostrils. However, I do not have any breathing problems. Are there any other options to correct the symmetry of my nostrils? If a septoplasty is the only answer, how long is the recovery?",1
1129,"My septum was deviated and made breathing difficult, esp. at night. I only noticed it in the past 2 yrs, and my nose became visibly crooked. There was no cause that I was aware of, but I was assured I sustained an injury as a child. After my septoplasty 1 year ago, it improved significantly in both appearance and breathing. However, I'm noticing again that my septum is deviating to the same side, and am already noticing a difference in breathing. Why is this happening? Can I do anything?",1
1135,"I had Rhinoplasty when I was about 13, because the septum is pushed so far I couldn't breathe. Although I didn't full understand the procedure it did help. now I'm looking for an appearance changer. I don't hate my nose (this is why I don't think a simply nose job would benefit me.)I just hate the curves &amp; how my nose is uneven and the constant questions about my septum.I just want my nose straight! I would love to know who can do this for me and what kinda costs I can expect before I dive in.",1
1139,"
	I figured since the anesthesia and other stuff will be covered by insurance for the septoplasty, then i wouldn&#39;t have to pay as much for rhinoplasty?
",1
1141,"Hello, I'm having a septoplasty next week and an Open Reduction of nasal fracture to fix my crooked nose. My question to you is what exactly is an ORNF and how is it preformed? My nose is pretty crooked, how well does this surgery fair in making my nose straight and back to normal? Thank you",1
1174,I'm planning to get a septoplasty covered by my insurance and I also want rhinoplasty how much more would it cost if I got alar base reduction,1
1179,"I recently got approved for septoplasty and was told that my insurance will cover it. I also want rhinoplasty, do I have to get it done by the surgeon I was referred too or can I choose my own?",1
1180,I'm going to have septoplasty but I'm also considering having rhinoplasty later on. Would it be better to do it at the same time?,1
1197,Good day I broke my nose 7 years ago but didnt get it checked. I decided to see an ENT for difficulty breathing. He says a septoplasty is enough to get a straight and even nose and breathe well too but if I happen to go under the knife I would like to address my whole nose and get a good job done. Is he right? Should I get a septo (according to him it would improve the aesthetics too) or go for a rhino to get rid of that hump and different side views? Would it be a difficult surgery?Thx a lot,1
1199,Would it be better to wait to have terbinet reduction surgery and the correction of a deviated septum until after jaw surgery (high leforte 1) or would it be OK to have it done before? (Maybe a month or two before jaw surgery),1
1201,"I currently have bad breathing problems through my nose and also a snoring problem, i was wondering if this could be because of a deviated septum, and my nose shape.",1
1203,"I know my nose has a big bump, and it's very droopy. But do I also have a deviated septum? I feel like I breath pretty good, but I think that the right nostril I don't breath as well out of. It also might be slightly more squished? My dad had a deviated septum when he was born and got it fixed when he was older. It might be genetic? If I have a deviated septum, I will definitely get surgery for it and also improve my nose shape as well. Thank you so much!",1
1205,"I have a deviated septum but my doctor says my nose will have to be broken in order to fix it completely. a few very small cosmetic things will be fixed as well presumably so my face is harmonized. A bump will be taken out of my nose and in the photos when I'm smiling you can see that (my culmella I think) hangs down low so that will be fixed and she said this will make my nostrils not so up. i trust her, just looking for other doctors opinions too.",1
1206,I've recently fell and broke my nose and have trouble breathing from my nose .last December i was out of the country and when I asked a doctor there he recomended for me to wait 9 months so the swelling and bruises of my nose can go away so you could get a septoplasty and a rhinoplasty so I could slim the bridges of my nose but my insurance wouldn't agree with the septoplasty even after telling them about my breathing problems. What should I do to convince my insurance to cover the septoplasty .,1
1207,I'm scheduled to get septoplasty on my nose in July. When I was a kid i wrecked my bike into a car and broke it. My doctor said she will have to break my nose in order to straighten it and she's going to do a few small revisions to make it a bit shorter and smaller. She will also fix my hanging culmella which is emphasized when I smile. I trust my doctor very much Im just interested in seeing what other doctors have to say about my nose.,1
1208,"A doctor mentioned septoplastly in my first question and I am wondering how could I know if my septum is deviated? Are there any signs to look for? The phone hit me straight in the face and my nose immediatly started to bleed. Its been 5 days and my nose is doing better, it does not hurt, I can breathe fine and I do not have any bruising. I've never had a problem with my septum, is septoplastly a good option if damage occured?",1
1209,"I have trouble breathing from one side of my nose that always seems stuffed up but I always attributed it to allergies, recently though I have noticed that if I were to stick my fingers inside my nose (I know gross, but bear with me) I can feel that on the side of my nose I have trouble breathy my septum curves slightly, although I can not see this from the outside of my nose if you were to look into my nose. Is it possible I have a deviated septum? And if so what can I do to fix it?",1
